TID,OBJECTID,ORGANIZATION,LOCATEID,COLLECADDRES,COLLECCITY,COLLECZIP,COMP_ADDR,FIPSCOUNTY,JURISDNAME,TRAPTYPE,OrgLocIDTrap,POOLSIZE,GENDER,TESTTYPE,RESULTTYPE,ISPOS,TESTDATE,GENUS,SPECIES,U_trap2,TRAPTYPE,Loc_name,LOGITUDE,LATITUDE,COLLECSAMPLEID,U_id2,Numtests,COLLECDATE,WEEK_NEW,YEAR
Y11P20352,197282,Northwest MAD,NWHE2,1070 Ash Road,HOFFMAN ESTATES,60192,1070 Ash Road_HOFFMAN ESTATES_60192,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Northwest MAD|NWHE2|GRAVID TRAP,16,Female,PCRWNV,NEGATIVE,0,05-Oct-11,Culex,SPP,UTC1205,GRAVID TRAP,IDPH,-88.0713,42.04724,815,UTC1205 815,2,13-Sep-11,37,2011
Y11P20343,197279,Northwest MAD,NWDP,340 Norman Ct.,DES PLAINES,60016,340 Norman Ct._DES PLAINES_60016,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Northwest MAD|NWDP|GRAVID TRAP,20,Female,PCRWNV,NEGATIVE,0,05-Oct-11,Culex,SPP,UTC1206,GRAVID TRAP,IDPH,-87.92988,42.04765,812,UTC1206 812,2,13-Sep-11,37,2011
Y11P20349,197281,Northwest MAD,NWGL1,435 Hazelwood,GLENVIEW,60025,435 Hazelwood_GLENVIEW_60025,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Northwest MAD|NWGL1|GRAVID TRAP,46,Female,PCRWNV,NEGATIVE,0,05-Oct-11,Culex,SPP,UTC1213,GRAVID TRAP,IDPH,-87.8411,42.06308,814,UTC1213 814,2,13-Sep-11,37,2011
Y11P20007,197119,Clarke Mosquito Control,LCHD AC,PLUM GROVE RD & RAND RD,PALATINE,60074,PLUM GROVE RD & RAND RD_PALATINE_60074,COOK,LAKE COUNTY HEALTH DEPT,MINIATURE LIGHT TRAP W/ DRY ICE,Clarke Mosquito Control|LCHD AC|MINIATURE LIGHT TRAP W/ DRY ICE,8,Female,RAMP WNV,NEGATIVE,0,16-Sep-11,Culex,PIPIENS/RESTUANS,UTC1228,MINIATURE LIGHT TRAP W/ DRY ICE,IDPH,-88.023558,42.092277,900-0810,UTC1228 900-0810,1,13-Sep-11,37,2011
Y11P20008,197120,Clarke Mosquito Control,LCHD AC,PLUM GROVE RD & RAND RD,PALATINE,60074,PLUM GROVE RD & RAND RD_PALATINE_60074,COOK,LAKE COUNTY HEALTH DEPT,MINIATURE LIGHT TRAP W/ DRY ICE,Clarke Mosquito Control|LCHD AC|MINIATURE LIGHT TRAP W/ DRY ICE,14,Female,RAMP WNV,NEGATIVE,0,16-Sep-11,Culex,ERRATICUS,UTC1228,MINIATURE LIGHT TRAP W/ DRY ICE,IDPH,-88.023558,42.092277,900-0811,UTC1228 900-0811,1,13-Sep-11,37,2011
Y11P19989,197101,Clarke Mosquito Control,LCHD H,RIVER RD & WATER CT.,BARRINGTON,60010,RIVER RD & WATER CT._BARRINGTON_60010,LAKE,LAKE COUNTY HEALTH DEPT,GRAVID TRAP,Clarke Mosquito Control|LCHD H|GRAVID TRAP,5,Female,RAMP WNV,NEGATIVE,0,16-Sep-11,Culex,PIPIENS/RESTUANS,UTC1263,GRAVID TRAP,IDPH,-88.14516,42.16795,900-0807,UTC1263 900-0807,1,13-Sep-11,37,2011
Y11P19984,197096,Clarke Mosquito Control,M400,DARTMOOR,CRYSTAL LAKE,60014,DARTMOOR_CRYSTAL LAKE_60014,MCHENRY,MCHENRY COUNTY HEALTH DEPT,GRAVID TRAP,Clarke Mosquito Control|M400|GRAVID TRAP,5,Female,RAMP WNV,NEGATIVE,0,16-Sep-11,Culex,PIPIENS/RESTUANS,UTC1286,GRAVID TRAP,IDPH,-88.32849,42.22857,900-0802,UTC1286 900-0802,1,13-Sep-11,37,2011
Y11P19988,197100,Clarke Mosquito Control,LCHD G,26020 LAKELAND DR,WAUCONDA,60084,26020 LAKELAND DR_WAUCONDA_60084,LAKE,LAKE COUNTY HEALTH DEPT,GRAVID TRAP,Clarke Mosquito Control|LCHD G|GRAVID TRAP,9,Female,RAMP WNV,NEGATIVE,0,16-Sep-11,Culex,PIPIENS/RESTUANS,UTC1292,GRAVID TRAP,IDPH,-88.157027,42.242282,900-0806,UTC1292 900-0806,1,13-Sep-11,37,2011
Y11P19985,197097,Clarke Mosquito Control,L300,490 GREENLEAF AVE,VERNON HILLS,60061,490 GREENLEAF AVE_VERNON HILLS_60061,LAKE,LAKE COUNTY HEALTH DEPT,GRAVID TRAP,Clarke Mosquito Control|L300|GRAVID TRAP,6,Female,RAMP WNV,NEGATIVE,0,13-Sep-11,Culex,PIPIENS/RESTUANS,UTC1293,GRAVID TRAP,IDPH,-87.978452,42.244437,900-0803,UTC1293 900-0803,1,13-Sep-11,37,2011
Y11P19980,197092,Clarke Mosquito Control,LCFP 9,LAKEWOOD FOREST PRESERVE,MUNDELEIN,60060,LAKEWOOD FOREST PRESERVE_MUNDELEIN_60060,LAKE,LAKE COUNTY HEALTH DEPT,GRAVID TRAP,Clarke Mosquito Control|LCFP 9|GRAVID TRAP,4,Female,RAMP WNV,NEGATIVE,0,16-Sep-11,Culex,PIPIENS/RESTUANS,UTC1299,GRAVID TRAP,IDPH,-88.01,42.26223,900-0798,UTC1299 900-0798,1,13-Sep-11,37,2011
Y11P19983,197095,Clarke Mosquito Control,LCHD E,WASHINGTON ST. & ALMOND RD.,GURNEE,60031,WASHINGTON ST. & ALMOND RD._GURNEE_60031,LAKE,LAKE COUNTY HEALTH DEPT,GRAVID TRAP,Clarke Mosquito Control|LCHD E|GRAVID TRAP,5,Female,RAMP WNV,NEGATIVE,0,16-Sep-11,Culex,PIPIENS/RESTUANS,UTC1335,GRAVID TRAP,IDPH,-87.97823,42.36404,900-801,UTC1335 900-801,1,13-Sep-11,37,2011
Y11P19987,197099,Clarke Mosquito Control,L310,SOUTHFORK RD,GURNEE,60031,SOUTHFORK RD_GURNEE_60031,LAKE,LAKE COUNTY HEALTH DEPT,GRAVID TRAP,Clarke Mosquito Control|L310|GRAVID TRAP,4,Female,RAMP WNV,NEGATIVE,0,16-Sep-11,Culex,PIPIENS/RESTUANS,UTC1338,GRAVID TRAP,IDPH,-87.93654,42.37387,900-0805,UTC1338 900-0805,1,13-Sep-11,37,2011
Y11P19986,197098,Clarke Mosquito Control,LCFP 8,GRANT WOODS,INGLESIDE,60041,GRANT WOODS_INGLESIDE_60041,LAKE,LAKE COUNTY HEALTH DEPT,GRAVID TRAP,Clarke Mosquito Control|LCFP 8|GRAVID TRAP,4,Female,RAMP WNV,NEGATIVE,0,16-Sep-11,Culex,PIPIENS/RESTUANS,UTC1341,GRAVID TRAP,IDPH,-88.14942,42.37836,900-0804,UTC1341 900-0804,1,13-Sep-11,37,2011
Y11P19979,197091,Clarke Mosquito Control,LCHD D,22275 MORTON,LAKE VILLA,60046,22275 MORTON_LAKE VILLA_60046,LAKE,LAKE COUNTY HEALTH DEPT,GRAVID TRAP,Clarke Mosquito Control|LCHD D|GRAVID TRAP,5,Female,RAMP WNV,NEGATIVE,0,13-Sep-11,Culex,PIPIENS/RESTUANS,UTC1345,GRAVID TRAP,IDPH,-88.06846,42.40056,900-0797,UTC1345 900-0797,1,13-Sep-11,37,2011
Y11P19981,197093,Clarke Mosquito Control,LCFP 6,MCDONALD WOODS FP,LAKE VILLA,60046,MCDONALD WOODS FP_LAKE VILLA_60046,LAKE,LAKE COUNTY HEALTH DEPT,GRAVID TRAP,Clarke Mosquito Control|LCFP 6|GRAVID TRAP,8,Female,RAMP WNV,NEGATIVE,0,16-Sep-11,Culex,PIPIENS/RESTUANS,UTC1347,GRAVID TRAP,IDPH,-88.06055,42.41257,900-0799,UTC1347 900-0799,1,13-Sep-11,37,2011
Y11P19505,196773,Reed Township MAD,7,373 S. CEMETERY RD.,BRAIDWOOD,60408,373 S. CEMETERY RD._BRAIDWOOD_60408,WILL,WILL COUNTY HEALTH DEPT,GRAVID TRAP,Reed Township MAD|7|GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,15-Sep-11,Culex,PIPIENS/RESTUANS,UTC0756,GRAVID TRAP,IDPH,-88.122507,41.150465,RT112,UTC0756 RT112,1,14-Sep-11,37,2011
Y11P19482,196757,Reed Township MAD,4,786 E SMITH ROAD,BRACEVILLE,60407,786 E SMITH ROAD_BRACEVILLE_60407,WILL,WILL COUNTY HEALTH DEPT,GRAVID TRAP,Reed Township MAD|4|GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,15-Sep-11,Culex,PIPIENS/RESTUANS,UTC0760,GRAVID TRAP,IDPH,-88.236633,41.23115,RT105,UTC0760 RT105,1,14-Sep-11,37,2011
Y11P19492,196764,Reed Township MAD,5,1150 N.DIVISON,BRAIDWOOD,60408,1150 N.DIVISON_BRAIDWOOD_60408,WILL,WILL COUNTY HEALTH DEPT,GRAVID TRAP,Reed Township MAD|5|GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,15-Sep-11,Culex,PIPIENS/RESTUANS,UTC0773,GRAVID TRAP,IDPH,-88.227583,41.2845,RT108,UTC0773 RT108,1,14-Sep-11,37,2011
Y11P19495,196766,Reed Township MAD,5,1150 N.DIVISON,BRAIDWOOD,60408,1150 N.DIVISON_BRAIDWOOD_60408,WILL,WILL COUNTY HEALTH DEPT,GRAVID TRAP,Reed Township MAD|5|GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,14-Sep-11,Culex,PIPIENS/RESTUANS,UTC0773,GRAVID TRAP,IDPH,-88.227583,41.2845,RT109,UTC0773 RT109,1,14-Sep-11,37,2011
Y11P20201,197208,WILL COUNTY HEALTH DEPT,WCHD6,301 RECREATION DR.,BOLINGBROOK,60440,301 RECREATION DR._BOLINGBROOK_60440,WILL,WILL COUNTY HEALTH DEPT,GRAVID TRAP,WILL COUNTY HEALTH DEPT|WCHD6|GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,21-Sep-11,Culex,SPP,UTC0804,GRAVID TRAP,IDPH,-88.03497,41.4189,1106WCHD24,UTC0804 1106WCHD24,1,14-Sep-11,37,2011
Y11P19504,196772,COOK COUNTY HEALTH DEPT,60,20301 BURNHAM AVE,LYNWOOD,60411,20301 BURNHAM AVE_LYNWOOD_60411,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,COOK COUNTY HEALTH DEPT|60|GRAVID TRAP,13,Female,RAMP WNV,NEGATIVE,0,15-Sep-11,Culex,PIPIENS/RESTUANS,UTC0835,GRAVID TRAP,IDPH,-87.538956,41.526396,954,UTC0835 954,1,14-Sep-11,37,2011
Y11P19507,196774,COOK COUNTY HEALTH DEPT,14,GLENWOOD-DYER ROAD & 394 HIGHWAY,GLENWOOD,60425,GLENWOOD-DYER ROAD & 394 HIGHWAY_GLENWOOD_60425,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,COOK COUNTY HEALTH DEPT|14|GRAVID TRAP,9,Female,RAMP WNV,NEGATIVE,0,15-Sep-11,Culex,PIPIENS/RESTUANS,UTC0836,GRAVID TRAP,IDPH,-87.582394,41.533248,955,UTC0836 955,1,14-Sep-11,37,2011
Y11P19501,196770,COOK COUNTY HEALTH DEPT,32,18678 FOREST VIEW,LANSING,60438,18678 FOREST VIEW_LANSING_60438,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,COOK COUNTY HEALTH DEPT|32|GRAVID TRAP,2,Female,RAMP WNV,NEGATIVE,0,15-Sep-11,Culex,PIPIENS/RESTUANS,UTC0840,GRAVID TRAP,IDPH,-87.582351,41.556542,953,UTC0840 953,1,14-Sep-11,37,2011
Y11P19498,196768,COOK COUNTY HEALTH DEPT,58,17755 ASHLAND AVE,HOMEWOOD,60430,17755 ASHLAND AVE_HOMEWOOD_60430,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,COOK COUNTY HEALTH DEPT|58|GRAVID TRAP,17,Female,RAMP WNV,NEGATIVE,0,15-Sep-11,Culex,PIPIENS/RESTUANS,UTC0842,GRAVID TRAP,IDPH,-87.6557,41.567243,952,UTC0842 952,1,14-Sep-11,37,2011
Y11P19491,196763,COOK COUNTY HEALTH DEPT,24,6942 W 171 ST,TINLEY PARK,60477,6942 W 171 ST_TINLEY PARK_60477,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,COOK COUNTY HEALTH DEPT|24|GRAVID TRAP,22,Female,RAMP WNV,NEGATIVE,0,15-Sep-11,Culex,PIPIENS/RESTUANS,UTC0846,GRAVID TRAP,IDPH,-87.790546,41.580589,949,UTC0846 949,1,14-Sep-11,37,2011
Y11P19488,196761,COOK COUNTY HEALTH DEPT,73,167TH AND 76TH AVE,TINLEY PARK,60477,167TH AND 76TH AVE_TINLEY PARK_60477,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,COOK COUNTY HEALTH DEPT|73|GRAVID TRAP,5,Female,RAMP WNV,NEGATIVE,0,15-Sep-11,Culex,PIPIENS/RESTUANS,UTC0848,GRAVID TRAP,IDPH,-87.80451,41.58886,948,UTC0848 948,1,14-Sep-11,37,2011
Y11P19485,196759,COOK COUNTY HEALTH DEPT,54,138TH AND 92ND AVE,ORLAND PARK,60462,138TH AND 92ND AVE_ORLAND PARK_60462,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,COOK COUNTY HEALTH DEPT|54|GRAVID TRAP,40,Female,RAMP WNV,NEGATIVE,0,15-Sep-11,Culex,PIPIENS/RESTUANS,UTC0856,GRAVID TRAP,IDPH,-87.84433,41.63978,947,UTC0856 947,1,14-Sep-11,37,2011
Y11P19480,196755,COOK COUNTY HEALTH DEPT,33,12725 BELL ROAD,LEMONT,60439,12725 BELL ROAD_LEMONT_60439,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,COOK COUNTY HEALTH DEPT|33|GRAVID TRAP,20,Female,RAMP WNV,NEGATIVE,0,15-Sep-11,Culex,PIPIENS/RESTUANS,UTC0869,GRAVID TRAP,IDPH,-87.9317,41.657165,945,UTC0869 945,1,14-Sep-11,37,2011
Y11P19820,196952,CHICAGO HEALTH DEPT,T115,12701 S DOTY AVE,CHICAGO,60633,12701 S DOTY AVE_CHICAGO_60633,COOK,CHICAGO HEALTH DEPT,GRAVID TRAP,CHICAGO HEALTH DEPT|T115|GRAVID TRAP,1,Female,PCRWNV,NEGATIVE,0,16-Sep-11,Culex,PIPIENS,UTC0873,GRAVID TRAP,IDPH,-87.590336,41.662415,32704,UTC0873 32704,1,14-Sep-11,37,2011
Y11P19484,196758,COOK COUNTY HEALTH DEPT,31,11700 S. CICERO,ALSIP,60803,11700 S. CICERO_ALSIP_60803,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,COOK COUNTY HEALTH DEPT|31|GRAVID TRAP,26,Female,RAMP WNV,NEGATIVE,0,15-Sep-11,Culex,PIPIENS/RESTUANS,UTC0881,GRAVID TRAP,IDPH,-87.73936,41.678894,946,UTC0881 946,1,14-Sep-11,37,2011
Y11P19762,196923,CHICAGO HEALTH DEPT,T158,3500 W 116TH ST,CHICAGO,60655,3500 W 116TH ST_CHICAGO_60655,COOK,CHICAGO HEALTH DEPT,GRAVID TRAP,CHICAGO HEALTH DEPT|T158|GRAVID TRAP,1,Female,PCRWNV,NEGATIVE,0,16-Sep-11,Culex,RESTUANS,UTC0883,GRAVID TRAP,IDPH,-87.707834,41.682374,32700,UTC0883 32700,1,14-Sep-11,37,2011
Y11P19458,196733,COOK COUNTY HEALTH DEPT,30,7921 W. 101ST STREET,PALOS HILLS,60465,7921 W. 101ST STREET_PALOS HILLS_60465,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,COOK COUNTY HEALTH DEPT|30|GRAVID TRAP,29,Female,RAMP WNV,NEGATIVE,0,15-Sep-11,Culex,PIPIENS/RESTUANS,UTC0901,GRAVID TRAP,IDPH,-87.815516,41.707639,933,UTC0901 933,1,14-Sep-11,37,2011
Y11P19455,196730,COOK COUNTY HEALTH DEPT,40,9100 PULASKI ROAD,OAK LAWN,60453,9100 PULASKI ROAD_OAK LAWN_60453,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,COOK COUNTY HEALTH DEPT|40|GRAVID TRAP,2,Female,RAMP WNV,NEGATIVE,0,15-Sep-11,Culex,PIPIENS/RESTUANS,UTC0917,GRAVID TRAP,IDPH,-87.721723,41.727724,930,UTC0917 930,1,14-Sep-11,37,2011
Y11P19770,196927,CHICAGO HEALTH DEPT,T227,650 E 91ST PL,CHICAGO,60619,650 E 91ST PL_CHICAGO_60619,COOK,CHICAGO HEALTH DEPT,GRAVID TRAP,CHICAGO HEALTH DEPT|T227|GRAVID TRAP,4,Female,PCRWNV,NEGATIVE,0,16-Sep-11,Culex,RESTUANS,UTC0918,GRAVID TRAP,IDPH,-87.608227,41.728445,32702,UTC0918 32702,1,14-Sep-11,37,2011
Y11P19640,196862,CHICAGO HEALTH DEPT,T225,8200 S KOSTNER AVE,CHICAGO,60652,8200 S KOSTNER AVE_CHICAGO_60652,COOK,CHICAGO HEALTH DEPT,GRAVID TRAP,CHICAGO HEALTH DEPT|T225|GRAVID TRAP,2,Female,PCRWNV,NEGATIVE,0,16-Sep-11,Culex,PIPIENS/RESTUANS,UTC0933,GRAVID TRAP,IDPH,-87.731457,41.743395,32677,UTC0933 32677,1,14-Sep-11,37,2011
Y11P19562,196810,FOREST PRESERVE DISTRICT OF DUPAGE COUNTY,GVWN01,75th St. and Greene Rd.,WOODRIDGE,60517,75th St. and Greene Rd._WOODRIDGE_60517,DUPAGE,DUPAGE COUNTY HEALTH DEPT,GRAVID TRAP,FOREST PRESERVE DISTRICT OF DUPAGE COUNTY|GVWN01|GRAVID TRAP,7,Female,RAMP WNV,NEGATIVE,0,14-Sep-11,Culex,SPP,UTC0934,GRAVID TRAP,IDPH,-88.04332,41.74413,285,UTC0934 285,1,14-Sep-11,37,2011
Y11P19678,196881,CHICAGO HEALTH DEPT,T069,2200 W 69TH ST,CHICAGO,60636,2200 W 69TH ST_CHICAGO_60636,COOK,CHICAGO HEALTH DEPT,GRAVID TRAP,CHICAGO HEALTH DEPT|T069|GRAVID TRAP,1,Female,PCRWNV,NEGATIVE,0,16-Sep-11,Culex,PIPIENS/RESTUANS,UTC0952,GRAVID TRAP,IDPH,-87.677906,41.768434,32673,UTC0952 32673,1,14-Sep-11,37,2011
Y11P19684,196884,CHICAGO HEALTH DEPT,T066,6700 S KEDZIE AVE,CHICAGO,60629,6700 S KEDZIE AVE_CHICAGO_60629,COOK,CHICAGO HEALTH DEPT,GRAVID TRAP,CHICAGO HEALTH DEPT|T066|GRAVID TRAP,2,Female,PCRWNV,NEGATIVE,0,16-Sep-11,Culex,PIPIENS/RESTUANS,UTC0953,GRAVID TRAP,IDPH,-87.703063,41.771622,32671,UTC0953 32671,1,14-Sep-11,37,2011
Y11P19772,196928,CHICAGO HEALTH DEPT,T226,900 W GARFIELD BLVD,CHICAGO,60609,900 W GARFIELD BLVD_CHICAGO_60609,COOK,CHICAGO HEALTH DEPT,GRAVID TRAP,CHICAGO HEALTH DEPT|T226|GRAVID TRAP,4,Female,PCRWNV,NEGATIVE,0,16-Sep-11,Culex,RESTUANS,UTC0978,GRAVID TRAP,IDPH,-87.647594,41.794297,32695,UTC0978 32695,1,14-Sep-11,37,2011
Y11P19818,196951,CHICAGO HEALTH DEPT,T114,5200 S KOLMAR,CHICAGO,60632,5200 S KOLMAR_CHICAGO_60632,COOK,CHICAGO HEALTH DEPT,GRAVID TRAP,CHICAGO HEALTH DEPT|T114|GRAVID TRAP,1,Female,PCRWNV,NEGATIVE,0,16-Sep-11,Culex,PIPIENS,UTC0981,GRAVID TRAP,IDPH,-87.736844,41.79872,32674,UTC0981 32674,1,14-Sep-11,37,2011
Y11P19750,196917,CHICAGO HEALTH DEPT,T074,3901 S ASHLAND AVE,CHICAGO,60609,3901 S ASHLAND AVE_CHICAGO_60609,COOK,CHICAGO HEALTH DEPT,GRAVID TRAP,CHICAGO HEALTH DEPT|T074|GRAVID TRAP,2,Female,PCRWNV,NEGATIVE,0,16-Sep-11,Culex,RESTUANS,UTC0996,GRAVID TRAP,IDPH,-87.66,41.82,32687,UTC0996 32687,1,14-Sep-11,37,2011
Y11P19456,196731,COOK COUNTY HEALTH DEPT,6,LOMBARD & OGDEN AVENUE,CICERO,60804,LOMBARD & OGDEN AVENUE_CICERO_60804,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,COOK COUNTY HEALTH DEPT|6|GRAVID TRAP,4,Female,RAMP WNV,NEGATIVE,0,15-Sep-11,Culex,PIPIENS/RESTUANS,UTC1008,GRAVID TRAP,IDPH,-87.77808,41.8323,931,UTC1008 931,1,14-Sep-11,37,2011
Y11P19457,196732,COOK COUNTY HEALTH DEPT,55,2811 WENONAH,BERWYN,60402,2811 WENONAH_BERWYN_60402,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,COOK COUNTY HEALTH DEPT|55|GRAVID TRAP,39,Female,RAMP WNV,NEGATIVE,0,15-Sep-11,Culex,PIPIENS/RESTUANS,UTC1010,GRAVID TRAP,IDPH,-87.799155,41.840728,932,UTC1010 932,1,14-Sep-11,37,2011
Y11P19650,196867,CHICAGO HEALTH DEPT,T152,2500 S MILLARD AVE,CHICAGO,60623,2500 S MILLARD AVE_CHICAGO_60623,COOK,CHICAGO HEALTH DEPT,GRAVID TRAP,CHICAGO HEALTH DEPT|T152|GRAVID TRAP,1,Female,PCRWNV,NEGATIVE,0,16-Sep-11,Culex,PIPIENS/RESTUANS,UTC1017,GRAVID TRAP,IDPH,-87.716132,41.846163,32647,UTC1017 32647,1,14-Sep-11,37,2011
Y11P19688,196886,CHICAGO HEALTH DEPT,T063,3700 W Pulaski,CHICAGO,60623,3700 W Pulaski_CHICAGO_60623,COOK,CHICAGO HEALTH DEPT,GRAVID TRAP,CHICAGO HEALTH DEPT|T063|GRAVID TRAP,3,Female,PCRWNV,NEGATIVE,0,16-Sep-11,Culex,PIPIENS/RESTUANS,UTC1024,GRAVID TRAP,IDPH,-87.71712,41.85306,32665,UTC1024 32665,1,14-Sep-11,37,2011
Y11P19796,196940,CHICAGO HEALTH DEPT,T063,3700 W Pulaski,CHICAGO,60623,3700 W Pulaski_CHICAGO_60623,COOK,CHICAGO HEALTH DEPT,GRAVID TRAP,CHICAGO HEALTH DEPT|T063|GRAVID TRAP,1,Female,PCRWNV,NEGATIVE,0,16-Sep-11,Culex,TARSALIS,UTC1024,GRAVID TRAP,IDPH,-87.71712,41.85306,32667,UTC1024 32667,1,14-Sep-11,37,2011
Y11P21583,198233,IDPH,IDPH104,709 CONCORD LANE,LOMBARD,60148,709 CONCORD LANE_LOMBARD_60148,DUPAGE,DUPAGE COUNTY HEALTH DEPT,GRAVID TRAP,IDPH|IDPH104|GRAVID TRAP,3,Female,RAMP WNV,NEGATIVE,0,26-Sep-11,Culex,PIPIENS/RESTUANS,UTC1044,GRAVID TRAP,IDPH,-87.989625,41.873251,788,UTC1044 788,1,14-Sep-11,37,2011
Y11P21588,198238,IDPH,IDPH104,709 CONCORD LANE,LOMBARD,60148,709 CONCORD LANE_LOMBARD_60148,DUPAGE,DUPAGE COUNTY HEALTH DEPT,GRAVID TRAP,IDPH|IDPH104|GRAVID TRAP,36,Female,RAMP WNV,NEGATIVE,0,26-Sep-11,Culex,PIPIENS/RESTUANS,UTC1044,GRAVID TRAP,IDPH,-87.989625,41.873251,793,UTC1044 793,1,14-Sep-11,37,2011
Y11P19734,196909,CHICAGO HEALTH DEPT,T031,500 S CNTRAL AVE,CHICAGO,60644,500 S CNTRAL AVE_CHICAGO_60644,COOK,CHICAGO HEALTH DEPT,GRAVID TRAP,CHICAGO HEALTH DEPT|T031|GRAVID TRAP,7,Female,PCRWNV,NEGATIVE,0,16-Sep-11,Culex,RESTUANS,UTC1045,GRAVID TRAP,IDPH,-87.764712,41.873768,32641,UTC1045 32641,1,14-Sep-11,37,2011
Y11P19708,196896,CHICAGO HEALTH DEPT,T030,100 N CENTRAL PARK,CHICAGO,60624,100 N CENTRAL PARK_CHICAGO_60624,COOK,CHICAGO HEALTH DEPT,GRAVID TRAP,CHICAGO HEALTH DEPT|T030|GRAVID TRAP,6,Female,PCRWNV,NEGATIVE,0,16-Sep-11,Culex,PIPIENS/RESTUANS,UTC1050,GRAVID TRAP,IDPH,-87.715918,41.881551,32637,UTC1050 32637,1,14-Sep-11,37,2011
Y11P19454,196729,COOK COUNTY HEALTH DEPT,63,2130 WEST AVE.,MELROSE PARK,60160,2130 WEST AVE._MELROSE PARK_60160,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,COOK COUNTY HEALTH DEPT|63|GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,15-Sep-11,Culex,PIPIENS/RESTUANS,UTC1066,GRAVID TRAP,IDPH,-87.85819,41.90093,929,UTC1066 929,1,14-Sep-11,37,2011
Y11P19453,196728,COOK COUNTY HEALTH DEPT,64,ARMITAGE AVE. AND RUBY ROAD,MELROSE PARK,60160,ARMITAGE AVE. AND RUBY ROAD_MELROSE PARK_60160,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,COOK COUNTY HEALTH DEPT|64|GRAVID TRAP,3,Female,RAMP WNV,NEGATIVE,0,15-Sep-11,Culex,PIPIENS/RESTUANS,UTC1067,GRAVID TRAP,IDPH,-87.85819,41.90093,928,UTC1067 928,1,14-Sep-11,37,2011
Y11P19768,196926,CHICAGO HEALTH DEPT,T230,1333 N LARAMIE AVE,CHICAGO,60651,1333 N LARAMIE AVE_CHICAGO_60651,COOK,CHICAGO HEALTH DEPT,GRAVID TRAP,CHICAGO HEALTH DEPT|T230|GRAVID TRAP,1,Female,PCRWNV,NEGATIVE,0,16-Sep-11,Culex,RESTUANS,UTC1070,GRAVID TRAP,IDPH,-87.755737,41.904661,32649,UTC1070 32649,1,14-Sep-11,37,2011
Y11P19730,196907,CHICAGO HEALTH DEPT,T033,1400 N HUMBOLDT DR,CHICAGO,60622,1400 N HUMBOLDT DR_CHICAGO_60622,COOK,CHICAGO HEALTH DEPT,GRAVID TRAP,CHICAGO HEALTH DEPT|T033|GRAVID TRAP,1,Female,PCRWNV,NEGATIVE,0,16-Sep-11,Culex,RESTUANS,UTC1073,GRAVID TRAP,IDPH,-87.701411,41.906689,32643,UTC1073 32643,1,14-Sep-11,37,2011
Y11P19654,196869,CHICAGO HEALTH DEPT,T151,7000 W ARMITAGE AVE,CHICAGO,60707,7000 W ARMITAGE AVE_CHICAGO_60707,COOK,CHICAGO HEALTH DEPT,GRAVID TRAP,CHICAGO HEALTH DEPT|T151|GRAVID TRAP,19,Female,PCRWNV,NEGATIVE,0,16-Sep-11,Culex,PIPIENS/RESTUANS,UTC1078,GRAVID TRAP,IDPH,-87.800565,41.916294,32644,UTC1078 32644,1,14-Sep-11,37,2011
Y11P19760,196922,CHICAGO HEALTH DEPT,T151,7000 W ARMITAGE AVE,CHICAGO,60707,7000 W ARMITAGE AVE_CHICAGO_60707,COOK,CHICAGO HEALTH DEPT,GRAVID TRAP,CHICAGO HEALTH DEPT|T151|GRAVID TRAP,3,Female,PCRWNV,NEGATIVE,0,16-Sep-11,Culex,RESTUANS,UTC1078,GRAVID TRAP,IDPH,-87.800565,41.916294,32645,UTC1078 32645,1,14-Sep-11,37,2011
