UNIQUEKEY,OWNERID2,COLLECCITY,COLLECZIP,FIPSCOUNTY,TRAPTYPE,POOLSIZE,GENDER,TESTTYPE,RESULTTYPE,ISPOS,LOGITUDE,LATITUDE,GENUS,COLLECSAMPLEID,COLLECDATE,WEEK_NEW,COLLECYEAR,locationwk,yr_weeks
6  0   IDPH080,3007,EVERGREEN PARK,60642,COOK,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.694743,41.716279,Culex,IDPH080,6/2/2006,22,2006,300722,200622
6  0   IDPH084,3007,EVERGREEN PARK,60642,COOK,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.694743,41.716279,Culex,IDPH084,6/5/2006,23,2006,300723,200623
6  0   IDPH091,3007,EVERGREEN PARK,60642,COOK,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.694743,41.716279,Culex,IDPH091,6/9/2006,23,2006,300723,200623
6  0   IDPH097,3007,EVERGREEN PARK,60642,COOK,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.694743,41.716279,Culex,IDPH097,6/12/2006,24,2006,300724,200624
6  0   IDPH104,3007,EVERGREEN PARK,60642,COOK,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.694743,41.716279,Culex,IDPH104,6/14/2006,24,2006,300724,200624
6  0   IDPH111,3007,EVERGREEN PARK,60642,COOK,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.694743,41.716279,Culex,IDPH111,6/16/2006,24,2006,300724,200624
6  0   IDPH120,3007,EVERGREEN PARK,60642,COOK,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.694743,41.716279,Culex,IDPH120,6/19/2006,25,2006,300725,200625
6  0   IDPH127,3007,EVERGREEN PARK,60642,COOK,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.694743,41.716279,Culex,IDPH127,6/21/2006,25,2006,300725,200625
6  0   IDPH128,3007,EVERGREEN PARK,60642,COOK,GRAVID TRAP,42,Female,VECWNV,NEGATIVE,0,-87.694743,41.716279,Culex,IDPH128,6/21/2006,25,2006,300725,200625
6  0   IDPH142,3007,EVERGREEN PARK,60642,COOK,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.694743,41.716279,Culex,IDPH142,6/23/2006,25,2006,300725,200625
6  0   IDPH143,3007,EVERGREEN PARK,60642,COOK,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.694743,41.716279,Culex,IDPH143,6/23/2006,25,2006,300725,200625
6  0   IDPH144,3007,EVERGREEN PARK,60642,COOK,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.694743,41.716279,Culex,IDPH144,6/23/2006,25,2006,300725,200625
6  0   IDPH145,3007,EVERGREEN PARK,60642,COOK,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.694743,41.716279,Culex,IDPH145,6/23/2006,25,2006,300725,200625
6  0   IDPH146,3007,EVERGREEN PARK,60642,COOK,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.694743,41.716279,Culex,IDPH146,6/23/2006,25,2006,300725,200625
6  0   IDPH147,3007,EVERGREEN PARK,60642,COOK,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.694743,41.716279,Culex,IDPH147,6/23/2006,25,2006,300725,200625
6  0   IDPH159,3007,EVERGREEN PARK,60642,COOK,GRAVID TRAP,42,Female,VECWNV,NEGATIVE,0,-87.694743,41.716279,Culex,IDPH159,6/26/2006,26,2006,300726,200626
6  0   IDPH160,3007,EVERGREEN PARK,60642,COOK,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.694743,41.716279,Culex,IDPH160,6/26/2006,26,2006,300726,200626
6  0   IDPH161,3007,EVERGREEN PARK,60642,COOK,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.694743,41.716279,Culex,IDPH161,6/26/2006,26,2006,300726,200626
6  0   IDPH174,3007,EVERGREEN PARK,60642,COOK,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.694743,41.716279,Culex,IDPH174,6/28/2006,26,2006,300726,200626
6  0   IDPH175,3007,EVERGREEN PARK,60642,COOK,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.694743,41.716279,Culex,IDPH175,6/28/2006,26,2006,300726,200626
6  0   IDPH190,3007,EVERGREEN PARK,60642,COOK,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.694743,41.716279,Culex,IDPH190,6/30/2006,26,2006,300726,200626
6  0   IDPH191,3007,EVERGREEN PARK,60642,COOK,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.694743,41.716279,Culex,IDPH191,6/30/2006,26,2006,300726,200626
6  0   IDPH199,3007,EVERGREEN PARK,60642,COOK,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.694743,41.716279,Culex,IDPH199,7/5/2006,27,2006,300727,200627
6  0   IDPH200,3007,EVERGREEN PARK,60642,COOK,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.694743,41.716279,Culex,IDPH200,7/5/2006,27,2006,300727,200627
6  0   IDPH212,3007,EVERGREEN PARK,60642,COOK,GRAVID TRAP,34,Female,VECWNV,NEGATIVE,0,-87.694743,41.716279,Culex,IDPH212,7/6/2006,27,2006,300727,200627
6  0   IDPH225,3007,EVERGREEN PARK,60642,COOK,GRAVID TRAP,43,Female,VECWNV,NEGATIVE,0,-87.694743,41.716279,Culex,IDPH225,7/7/2006,27,2006,300727,200627
6  0   IDPH237,3007,EVERGREEN PARK,60642,COOK,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.694743,41.716279,Culex,IDPH237,7/9/2006,28,2006,300728,200628
6  0   IDPH238,3007,EVERGREEN PARK,60642,COOK,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.694743,41.716279,Culex,IDPH238,7/9/2006,28,2006,300728,200628
6  0   IDPH249,3007,EVERGREEN PARK,60642,COOK,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.694743,41.716279,Culex,IDPH249,7/11/2006,28,2006,300728,200628
6  0   IDPH259,3007,EVERGREEN PARK,60642,COOK,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.694743,41.716279,Culex,IDPH259,7/12/2006,28,2006,300728,200628
6  0   IDPH260,3007,EVERGREEN PARK,60642,COOK,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.694743,41.716279,Culex,IDPH260,7/12/2006,28,2006,300728,200628
6  0   IDPH261,3007,EVERGREEN PARK,60642,COOK,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.694743,41.716279,Culex,IDPH261,7/12/2006,28,2006,300728,200628
6  0   IDPH262,3007,EVERGREEN PARK,60642,COOK,GRAVID TRAP,27,Female,VECWNV,POSITIVE,1,-87.694743,41.716279,Culex,IDPH262,7/12/2006,28,2006,300728,200628
6  0   IDPH277,3007,EVERGREEN PARK,60642,COOK,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.694743,41.716279,Culex,IDPH277,7/14/2006,28,2006,300728,200628
6  0   IDPH278,3007,EVERGREEN PARK,60642,COOK,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.694743,41.716279,Culex,IDPH278,7/14/2006,28,2006,300728,200628
6  0   IDPH304,3007,EVERGREEN PARK,60642,COOK,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.694743,41.716279,Culex,IDPH304,7/17/2006,29,2006,300729,200629
6  0   IDPH305,3007,EVERGREEN PARK,60642,COOK,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.694743,41.716279,Culex,IDPH305,7/17/2006,29,2006,300729,200629
6  0   IDPH309,3007,EVERGREEN PARK,60642,COOK,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.694743,41.716279,Culex,IDPH309,7/18/2006,29,2006,300729,200629
6  0   IDPH310,3007,EVERGREEN PARK,60642,COOK,GRAVID TRAP,42,Female,VECWNV,NEGATIVE,0,-87.694743,41.716279,Culex,IDPH310,7/18/2006,29,2006,300729,200629
6  0   IDPH326,3007,EVERGREEN PARK,60642,COOK,GRAVID TRAP,26,Female,VECWNV,NEGATIVE,0,-87.694743,41.716279,Culex,IDPH326,7/19/2006,29,2006,300729,200629
6  0   IDPH327,3007,EVERGREEN PARK,60642,COOK,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.694743,41.716279,Culex,IDPH327,7/19/2006,29,2006,300729,200629
6  0   IDPH341,3007,EVERGREEN PARK,60642,COOK,GRAVID TRAP,25,Female,VECWNV,POSITIVE,1,-87.694743,41.716279,Culex,IDPH341,7/21/2006,29,2006,300729,200629
6  0   IDPH342,3007,EVERGREEN PARK,60642,COOK,GRAVID TRAP,25,Female,VECWNV,NEGATIVE,0,-87.694743,41.716279,Culex,IDPH342,7/21/2006,29,2006,300729,200629
6  0   IDPH343,3007,EVERGREEN PARK,60642,COOK,GRAVID TRAP,25,Female,VECWNV,NEGATIVE,0,-87.694743,41.716279,Culex,IDPH343,7/21/2006,29,2006,300729,200629
6  0   IDPH370,3007,EVERGREEN PARK,60642,COOK,GRAVID TRAP,24,Female,VECWNV,POSITIVE,1,-87.694743,41.716279,Culex,IDPH370,7/26/2006,30,2006,300730,200630
6  0   IDPH371,3007,EVERGREEN PARK,60642,COOK,GRAVID TRAP,25,Female,VECWNV,NEGATIVE,0,-87.694743,41.716279,Culex,IDPH371,7/26/2006,30,2006,300730,200630
6  0   IDPH390,3007,EVERGREEN PARK,60642,COOK,GRAVID TRAP,19,Female,VECWNV,POSITIVE,1,-87.694743,41.716279,Culex,IDPH390,7/27/2006,30,2006,300730,200630
6  0   IDPH398,3007,EVERGREEN PARK,60642,COOK,GRAVID TRAP,25,Female,VECWNV,POSITIVE,1,-87.694743,41.716279,Culex,IDPH398,7/31/2006,31,2006,300731,200631
6  0   IDPH408,3007,EVERGREEN PARK,60642,COOK,GRAVID TRAP,17,Female,VECWNV,POSITIVE,1,-87.694743,41.716279,Culex,IDPH408,8/2/2006,31,2006,300731,200631
6  0   IDPH417,3007,EVERGREEN PARK,60642,COOK,GRAVID TRAP,25,Female,VECWNV,POSITIVE,1,-87.694743,41.716279,Culex,IDPH417,8/3/2006,31,2006,300731,200631
6  0   IDPH568,3007,EVERGREEN PARK,60642,COOK,GRAVID TRAP,4,Female,VECWNV,NEGATIVE,0,-87.694743,41.716279,Culex,IDPH568,8/6/2006,32,2006,300732,200632
6  0   IDPH428,3007,EVERGREEN PARK,60642,COOK,GRAVID TRAP,25,Female,VECWNV,POSITIVE,1,-87.694743,41.716279,Culex,IDPH428,8/7/2006,32,2006,300732,200632
6  0   IDPH442,3007,EVERGREEN PARK,60642,COOK,GRAVID TRAP,22,Female,VECWNV,POSITIVE,1,-87.694743,41.716279,Culex,IDPH442,8/8/2006,32,2006,300732,200632
6  0   IDPH453,3007,EVERGREEN PARK,60642,COOK,GRAVID TRAP,25,Female,VECWNV,NEGATIVE,0,-87.694743,41.716279,Culex,IDPH453,8/9/2006,32,2006,300732,200632
6  0   IDPH463,3007,EVERGREEN PARK,60642,COOK,GRAVID TRAP,21,Female,VECWNV,POSITIVE,1,-87.694743,41.716279,Culex,IDPH463,8/10/2006,32,2006,300732,200632
6  0   IDPH473,3007,EVERGREEN PARK,60642,COOK,GRAVID TRAP,16,Female,VECWNV,POSITIVE,1,-87.694743,41.716279,Culex,IDPH473,8/14/2006,33,2006,300733,200633
6  0   IDPH483,3007,EVERGREEN PARK,60642,COOK,GRAVID TRAP,16,Female,VECWNV,NEGATIVE,0,-87.694743,41.716279,Culex,IDPH483,8/16/2006,33,2006,300733,200633
6  0   IDPH492,3007,EVERGREEN PARK,60642,COOK,GRAVID TRAP,11,Female,VECWNV,NEGATIVE,0,-87.694743,41.716279,Culex,IDPH492,8/17/2006,33,2006,300733,200633
6  0   IDPH502,3007,EVERGREEN PARK,60642,COOK,GRAVID TRAP,6,Female,VECWNV,NEGATIVE,0,-87.694743,41.716279,Culex,IDPH502,8/21/2006,34,2006,300734,200634
6  0   IDPH514,3007,EVERGREEN PARK,60642,COOK,GRAVID TRAP,4,Female,VECWNV,NEGATIVE,0,-87.694743,41.716279,Culex,IDPH514,8/23/2006,34,2006,300734,200634
6  0   IDPH524,3007,EVERGREEN PARK,60642,COOK,GRAVID TRAP,4,Female,VECWNV,NEGATIVE,0,-87.694743,41.716279,Culex,IDPH524,8/24/2006,34,2006,300734,200634
6  0   IDPH533,3007,EVERGREEN PARK,60642,COOK,GRAVID TRAP,4,Female,VECWNV,NEGATIVE,0,-87.694743,41.716279,Culex,IDPH533,8/28/2006,35,2006,300735,200635
6  0   IDPH545,3007,EVERGREEN PARK,60642,COOK,GRAVID TRAP,3,Female,VECWNV,NEGATIVE,0,-87.694743,41.716279,Culex,IDPH545,8/30/2006,35,2006,300735,200635
6  0   IDPH561,3007,EVERGREEN PARK,60642,COOK,GRAVID TRAP,4,Female,VECWNV,NEGATIVE,0,-87.694743,41.716279,Culex,IDPH561,9/5/2006,36,2006,300736,200636
6  0   IDPH575,3007,EVERGREEN PARK,60642,COOK,GRAVID TRAP,3,Female,VECWNV,NEGATIVE,0,-87.694743,41.716279,Culex,IDPH575,9/7/2006,36,2006,300736,200636
6  0   IDPH583,3007,EVERGREEN PARK,60642,COOK,GRAVID TRAP,4,Female,VECWNV,NEGATIVE,0,-87.694743,41.716279,Culex,IDPH583,9/11/2006,37,2006,300737,200637
6  0   IDPH591,3007,EVERGREEN PARK,60642,COOK,GRAVID TRAP,2,Female,VECWNV,NEGATIVE,0,-87.694743,41.716279,Culex,IDPH591,9/12/2006,37,2006,300737,200637
6  0   IDPH601,3007,EVERGREEN PARK,60642,COOK,GRAVID TRAP,2,Female,VECWNV,NEGATIVE,0,-87.694743,41.716279,Culex,IDPH601,9/14/2006,37,2006,300737,200637
6  0   IDPH608,3007,EVERGREEN PARK,60642,COOK,GRAVID TRAP,38,Female,VECWNV,NEGATIVE,0,-87.694743,41.716279,Culex,IDPH608,9/18/2006,38,2006,300738,200638
6  0   IDPH623,3007,EVERGREEN PARK,60642,COOK,GRAVID TRAP,5,Female,VECWNV,NEGATIVE,0,-87.694743,41.716279,Culex,IDPH623,9/20/2006,38,2006,300738,200638
6  0   IDPH628,3007,EVERGREEN PARK,60642,COOK,GRAVID TRAP,15,Female,VECWNV,NEGATIVE,0,-87.694743,41.716279,Culex,IDPH628,9/21/2006,38,2006,300738,200638
6  0   IDPH634,3007,EVERGREEN PARK,60642,COOK,GRAVID TRAP,37,Female,VECWNV,NEGATIVE,0,-87.694743,41.716279,Culex,IDPH634,9/25/2006,39,2006,300739,200639
6  0   IDPH647,3007,EVERGREEN PARK,60642,COOK,GRAVID TRAP,17,Female,VECWNV,NEGATIVE,0,-87.694743,41.716279,Culex,IDPH647,9/28/2006,39,2006,300739,200639
6  0   IDPH655,3007,EVERGREEN PARK,60642,COOK,GRAVID TRAP,23,Female,VECWNV,NEGATIVE,0,-87.694743,41.716279,Culex,IDPH655,10/3/2006,40,2006,300740,200640
6  0   IDPH663,3007,EVERGREEN PARK,60642,COOK,GRAVID TRAP,12,Female,VECWNV,NEGATIVE,0,-87.694743,41.716279,Culex,IDPH663,10/5/2006,40,2006,300740,200640
6  9   12574,2163,CHICAGO,60647,COOK,GRAVID TRAP,3,Female,PCRWNV,NEGATIVE,0,-87.694493,41.919314,Culex,12574,8/12/2006,32,2006,216332,200632
6  9   15077,2163,CHICAGO,60647,COOK,GRAVID TRAP,1,Female,PCRWNV,NEGATIVE,0,-87.694493,41.919314,Culex,15077,8/19/2006,33,2006,216333,200633
6  9   15941,2163,CHICAGO,60647,COOK,GRAVID TRAP,1,Female,PCRWNV,NEGATIVE,0,-87.694493,41.919314,Culex,15941,8/26/2006,34,2006,216334,200634
6  9   14320,2163,CHICAGO,60647,COOK,GRAVID TRAP,1,Female,PCRWNV,NEGATIVE,0,-87.694493,41.919314,Culex,14320,9/2/2006,35,2006,216335,200635
6  9   15626,2163,CHICAGO,60647,COOK,GRAVID TRAP,1,Female,PCRWNV,NEGATIVE,0,-87.694493,41.919314,Culex,15626,9/9/2006,36,2006,216336,200636
6  9   16132,2163,CHICAGO,60647,COOK,GRAVID TRAP,1,Female,PCRWNV,NEGATIVE,0,-87.694493,41.919314,Culex,16132,9/9/2006,36,2006,216336,200636
6  9   17721,2163,CHICAGO,60647,COOK,GRAVID TRAP,1,Female,PCRWNV,NEGATIVE,0,-87.694493,41.919314,Culex,17721,10/7/2006,40,2006,216340,200640
6  118 43,1611,CHICAGO,60655,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.693229,41.691726,Culex,43,6/16/2006,24,2006,161124,200624
6  118 44,1611,CHICAGO,60655,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.693229,41.691726,Culex,44,6/16/2006,24,2006,161124,200624
6  118 56,1611,CHICAGO,60655,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.693229,41.691726,Culex,56,6/20/2006,25,2006,161125,200625
6  118 57,1611,CHICAGO,60655,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.693229,41.691726,Culex,57,6/20/2006,25,2006,161125,200625
6  118 71,1611,CHICAGO,60655,COOK,GRAVID TRAP,23,Female,RAMP WNV,NEGATIVE,0,-87.693229,41.691726,Culex,71,6/23/2006,25,2006,161125,200625
6  118 86,1611,CHICAGO,60655,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.693229,41.691726,Culex,86,6/27/2006,26,2006,161126,200626
6  118 190,1611,CHICAGO,60655,COOK,GRAVID TRAP,16,Female,RAMP WNV,NEGATIVE,0,-87.693229,41.691726,Culex,190,7/24/2006,30,2006,161130,200630
6  118 191,1611,CHICAGO,60655,COOK,GRAVID TRAP,30,Female,RAMP WNV,NEGATIVE,0,-87.693229,41.691726,Culex,191,7/28/2006,30,2006,161130,200630
6  118 234,1611,CHICAGO,60655,COOK,GRAVID TRAP,30,Female,RAMP WNV,POSITIVE,1,-87.693229,41.691726,Culex,234,8/4/2006,31,2006,161131,200631
6  118 251,1611,CHICAGO,60655,COOK,GRAVID TRAP,33,Female,RAMP WNV,NEGATIVE,0,-87.693229,41.691726,Culex,251,8/8/2006,32,2006,161132,200632
6  118 268,1611,CHICAGO,60655,COOK,GRAVID TRAP,50,Female,RAMP WNV,POSITIVE,1,-87.693229,41.691726,Culex,268,8/11/2006,32,2006,161132,200632
6  118 358,1611,CHICAGO,60655,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.693229,41.691726,Culex,358,9/5/2006,36,2006,161136,200636
6  118 379,1611,CHICAGO,60655,COOK,GRAVID TRAP,21,Female,RAMP WNV,NEGATIVE,0,-87.693229,41.691726,Culex,379,9/8/2006,36,2006,161136,200636
6  118 393,1611,CHICAGO,60655,COOK,GRAVID TRAP,35,Female,RAMP WNV,NEGATIVE,0,-87.693229,41.691726,Culex,393,9/12/2006,37,2006,161137,200637
6  118 397,1611,CHICAGO,60655,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.693229,41.691726,Culex,397,9/15/2006,37,2006,161137,200637
6  118 398,1611,CHICAGO,60655,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.693229,41.691726,Culex,398,9/15/2006,37,2006,161137,200637
6  118 407,1611,CHICAGO,60655,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.693229,41.691726,Culex,407,9/19/2006,38,2006,161138,200638
6  118 414,1611,CHICAGO,60655,COOK,GRAVID TRAP,37,Female,RAMP WNV,NEGATIVE,0,-87.693229,41.691726,Culex,414,9/22/2006,38,2006,161138,200638
6  118 417,1611,CHICAGO,60655,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.693229,41.691726,Culex,417,9/26/2006,39,2006,161139,200639
6  9   10162,2205,CHICAGO,60655,COOK,OTHER,15,Female,PCRWNV,NEGATIVE,0,-87.691233,41.703952,Culex,10162,7/15/2006,28,2006,220528,200628
6  9   10175,2205,CHICAGO,60655,COOK,OTHER,1,Female,PCRWNV,NEGATIVE,0,-87.691233,41.703952,Culex,10175,7/15/2006,28,2006,220528,200628
6  9   10807,2205,CHICAGO,60655,COOK,OTHER,1,Female,PCRWNV,NEGATIVE,0,-87.691233,41.703952,Culex,10807,7/22/2006,29,2006,220529,200629
6  9   10840,2205,CHICAGO,60655,COOK,OTHER,3,Female,PCRWNV,NEGATIVE,0,-87.691233,41.703952,Culex,10840,7/22/2006,29,2006,220529,200629
6  9   11057,2205,CHICAGO,60655,COOK,OTHER,7,Female,PCRWNV,NEGATIVE,0,-87.691233,41.703952,Culex,11057,7/29/2006,30,2006,220530,200630
6  9   12204,2205,CHICAGO,60655,COOK,OTHER,5,Female,PCRWNV,NEGATIVE,0,-87.691233,41.703952,Culex,12204,8/5/2006,31,2006,220531,200631
6  9   13707,2205,CHICAGO,60655,COOK,OTHER,10,Female,PCRWNV,NEGATIVE,0,-87.691233,41.703952,Culex,13707,8/12/2006,32,2006,220532,200632
6  9   13712,2205,CHICAGO,60655,COOK,OTHER,1,Female,PCRWNV,NEGATIVE,0,-87.691233,41.703952,Culex,13712,8/12/2006,32,2006,220532,200632
6  9   13716,2205,CHICAGO,60655,COOK,OTHER,1,Female,PCRWNV,NEGATIVE,0,-87.691233,41.703952,Culex,13716,8/12/2006,32,2006,220532,200632
6  9   12663,2205,CHICAGO,60655,COOK,OTHER,13,Female,PCRWNV,NEGATIVE,0,-87.691233,41.703952,Culex,12663,8/19/2006,33,2006,220533,200633
6  9   13182,2205,CHICAGO,60655,COOK,OTHER,1,Female,PCRWNV,NEGATIVE,0,-87.691233,41.703952,Culex,13182,8/19/2006,33,2006,220533,200633
6  9   16933,2205,CHICAGO,60655,COOK,OTHER,1,Female,PCRWNV,NEGATIVE,0,-87.691233,41.703952,Culex,16933,9/23/2006,38,2006,220538,200638
6  9   16950,2205,CHICAGO,60655,COOK,OTHER,1,Female,PCRWNV,NEGATIVE,0,-87.691233,41.703952,Culex,16950,9/23/2006,38,2006,220538,200638
6  114 NS340,5267,WILMETTE,60091,COOK,GRAVID TRAP,1,Female,PCRWNV,NEGATIVE,0,-87.690628,42.07399,Culex,NS340,7/14/2006,28,2006,526728,200628
6  114 NS358,5267,WILMETTE,60091,COOK,GRAVID TRAP,1,Female,PCRWNV,POSITIVE,1,-87.690628,42.07399,Culex,NS358,7/17/2006,29,2006,526729,200629
6  114 NS392,5267,WILMETTE,60091,COOK,GRAVID TRAP,8,Female,PCRWNV,NEGATIVE,0,-87.690628,42.07399,Culex,NS392,7/19/2006,29,2006,526729,200629
6  114 NS413,5267,WILMETTE,60091,COOK,GRAVID TRAP,19,Female,PCRWNV,NEGATIVE,0,-87.690628,42.07399,Culex,NS413,7/21/2006,29,2006,526729,200629
6  114 NS447,5267,WILMETTE,60091,COOK,GRAVID TRAP,25,Female,PCRWNV,NEGATIVE,0,-87.690628,42.07399,Culex,NS447,7/24/2006,30,2006,526730,200630
6  114 NS448,5267,WILMETTE,60091,COOK,GRAVID TRAP,25,Female,PCRWNV,NEGATIVE,0,-87.690628,42.07399,Culex,NS448,7/24/2006,30,2006,526730,200630
6  114 NS449,5267,WILMETTE,60091,COOK,GRAVID TRAP,25,Female,PCRWNV,NEGATIVE,0,-87.690628,42.07399,Culex,NS449,7/24/2006,30,2006,526730,200630
6  114 NS450,5267,WILMETTE,60091,COOK,GRAVID TRAP,25,Female,PCRWNV,NEGATIVE,0,-87.690628,42.07399,Culex,NS450,7/24/2006,30,2006,526730,200630
6  114 NS451,5267,WILMETTE,60091,COOK,GRAVID TRAP,22,Female,PCRWNV,NEGATIVE,0,-87.690628,42.07399,Culex,NS451,7/24/2006,30,2006,526730,200630
6  114 NS492,5267,WILMETTE,60091,COOK,GRAVID TRAP,61,Female,VECWNV,NEGATIVE,0,-87.690628,42.07399,Culex,NS492,7/26/2006,30,2006,526730,200630
6  114 NS452,5267,WILMETTE,60091,COOK,GRAVID TRAP,35,Female,PCRWNV,POSITIVE,1,-87.690628,42.07399,Culex,NS452,7/26/2006,30,2006,526730,200630
6  114 NS523,5267,WILMETTE,60091,COOK,GRAVID TRAP,23,Female,PCRWNV,POSITIVE,1,-87.690628,42.07399,Culex,NS523,7/28/2006,30,2006,526730,200630
6  114 NS582,5267,WILMETTE,60091,COOK,GRAVID TRAP,25,Female,PCRWNV,POSITIVE,1,-87.690628,42.07399,Culex,NS582,7/31/2006,31,2006,526731,200631
6  114 NS583,5267,WILMETTE,60091,COOK,GRAVID TRAP,25,Female,PCRWNV,POSITIVE,1,-87.690628,42.07399,Culex,NS583,7/31/2006,31,2006,526731,200631
6  114 NS584,5267,WILMETTE,60091,COOK,GRAVID TRAP,18,Female,PCRWNV,POSITIVE,1,-87.690628,42.07399,Culex,NS584,7/31/2006,31,2006,526731,200631
6  114 NS585,5267,WILMETTE,60091,COOK,GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,-87.690628,42.07399,Culex,NS585,7/31/2006,31,2006,526731,200631
6  114 NS647,5267,WILMETTE,60091,COOK,GRAVID TRAP,30,Female,PCRWNV,POSITIVE,1,-87.690628,42.07399,Culex,NS647,8/2/2006,31,2006,526731,200631
6  114 NS648,5267,WILMETTE,60091,COOK,GRAVID TRAP,40,Female,PCRWNV,POSITIVE,1,-87.690628,42.07399,Culex,NS648,8/2/2006,31,2006,526731,200631
6  9   9385,2135,CHICAGO,60659,COOK,OTHER,1,Male,PCRWNV,NEGATIVE,0,-87.689953,41.987072,Culex,9385,7/1/2006,26,2006,213526,200626
6  9   9420,2135,CHICAGO,60659,COOK,OTHER,1,Male,PCRWNV,NEGATIVE,0,-87.689953,41.987072,Culex,9420,7/1/2006,26,2006,213526,200626
6  9   10634,2135,CHICAGO,60659,COOK,OTHER,1,Female,PCRWNV,NEGATIVE,0,-87.689953,41.987072,Culex,10634,7/22/2006,29,2006,213529,200629
6  9   10912,2135,CHICAGO,60659,COOK,OTHER,2,Female,PCRWNV,NEGATIVE,0,-87.689953,41.987072,Culex,10912,7/29/2006,30,2006,213530,200630
6  9   10915,2135,CHICAGO,60659,COOK,OTHER,1,Female,PCRWNV,NEGATIVE,0,-87.689953,41.987072,Culex,10915,7/29/2006,30,2006,213530,200630
6  9   11612,2135,CHICAGO,60659,COOK,OTHER,5,Female,PCRWNV,NEGATIVE,0,-87.689953,41.987072,Culex,11612,8/12/2006,32,2006,213532,200632
6  9   14034,2135,CHICAGO,60659,COOK,OTHER,1,Female,PCRWNV,NEGATIVE,0,-87.689953,41.987072,Culex,14034,8/19/2006,33,2006,213533,200633
6  9   15845,2135,CHICAGO,60659,COOK,OTHER,2,Female,PCRWNV,NEGATIVE,0,-87.689953,41.987072,Culex,15845,8/26/2006,34,2006,213534,200634
6  9   15848,2135,CHICAGO,60659,COOK,OTHER,1,Female,PCRWNV,NEGATIVE,0,-87.689953,41.987072,Culex,15848,8/26/2006,34,2006,213534,200634
6  9   15851,2135,CHICAGO,60659,COOK,OTHER,1,Female,PCRWNV,NEGATIVE,0,-87.689953,41.987072,Culex,15851,8/26/2006,34,2006,213534,200634
6  9   16664,2135,CHICAGO,60659,COOK,OTHER,1,Female,PCRWNV,NEGATIVE,0,-87.689953,41.987072,Culex,16664,9/23/2006,38,2006,213538,200638
6  9   17342,2135,CHICAGO,60659,COOK,OTHER,1,Female,PCRWNV,NEGATIVE,0,-87.689953,41.987072,Culex,17342,9/30/2006,39,2006,213539,200639
