UNIQUEKEY,OWNERID2,COLLECCITY,COLLECZIP,FIPSCOUNTY,TRAPTYPE,POOLSIZE,GENDER,TESTTYPE,RESULTTYPE,ISPOS,LOGITUDE,LATITUDE,GENUS,COLLECSAMPLEID,COLLECDATE,WEEK_NEW,COLLECYEAR,locationwk,yr_weeks
5  91  0510WCHD50,1273,CRETE,60417,WILL,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.616806,41.43359,Culex,0510WCHD50,9/28/2005,39,2005,127339,200539
5  91  0510WCHD51,1273,CRETE,60417,WILL,GRAVID TRAP,13,Female,VECWNV,POSITIVE,1,-87.616806,41.43359,Culex,0510WCHD51,10/5/2005,40,2005,127340,200540
5  91  0510WCHD52,1273,CRETE,60417,WILL,GRAVID TRAP,23,Female,VECWNV,NEGATIVE,0,-87.616806,41.43359,Culex,0510WCHD52,10/7/2005,40,2005,127340,200540
5  91  0510WCHD53,1273,CRETE,60417,WILL,GRAVID TRAP,18,Female,VECWNV,NEGATIVE,0,-87.616806,41.43359,Culex,0510WCHD53,10/19/2005,42,2005,127342,200542
5  118 1,1620,SOUTH CHICAGO HEIGHTS,60411,COOK,GRAVID TRAP,46,Female,RAMP WNV,NEGATIVE,0,-87.61615,41.471767,Culex,1,5/23/2005,21,2005,162021,200521
5  118 10,1620,SOUTH CHICAGO HEIGHTS,60411,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.61615,41.471767,Culex,10,5/26/2005,21,2005,162021,200521
5  118 11,1620,SOUTH CHICAGO HEIGHTS,60411,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.61615,41.471767,Culex,11,5/26/2005,21,2005,162021,200521
5  118 12,1620,SOUTH CHICAGO HEIGHTS,60411,COOK,GRAVID TRAP,30,Female,RAMP WNV,NEGATIVE,0,-87.61615,41.471767,Culex,12,5/26/2005,21,2005,162021,200521
5  118 3,1620,SOUTH CHICAGO HEIGHTS,60411,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.61615,41.471767,Culex,3,5/26/2005,21,2005,162021,200521
5  118 4,1620,SOUTH CHICAGO HEIGHTS,60411,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.61615,41.471767,Culex,4,5/26/2005,21,2005,162021,200521
5  118 34,1620,SOUTH CHICAGO HEIGHTS,60411,COOK,GRAVID TRAP,23,Female,RAMP WNV,NEGATIVE,0,-87.61615,41.471767,Culex,34,6/9/2005,23,2005,162023,200523
5  118 51,1620,SOUTH CHICAGO HEIGHTS,60411,COOK,OTHER,31,Female,RAMP WNV,NEGATIVE,0,-87.61615,41.471767,Culex,51,6/16/2005,24,2005,162024,200524
5  118 55,1620,SOUTH CHICAGO HEIGHTS,60411,COOK,GRAVID TRAP,42,Female,RAMP WNV,NEGATIVE,0,-87.61615,41.471767,Culex,55,6/16/2005,24,2005,162024,200524
5  118 63,1620,SOUTH CHICAGO HEIGHTS,60411,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.61615,41.471767,Culex,63,6/20/2005,25,2005,162025,200525
5  118 83,1620,SOUTH CHICAGO HEIGHTS,60411,COOK,GRAVID TRAP,26,Female,RAMP WNV,NEGATIVE,0,-87.61615,41.471767,Culex,83,7/1/2005,26,2005,162026,200526
5  118 91,1620,SOUTH CHICAGO HEIGHTS,60411,COOK,GRAVID TRAP,27,Female,RAMP WNV,NEGATIVE,0,-87.61615,41.471767,Culex,91,7/5/2005,27,2005,162027,200527
5  118 106,1620,SOUTH CHICAGO HEIGHTS,60411,COOK,GRAVID TRAP,29,Female,PCRWNV,NEGATIVE,0,-87.61615,41.471767,Culex,106,7/11/2005,28,2005,162028,200528
5  118 115,1620,SOUTH CHICAGO HEIGHTS,60411,COOK,OTHER,23,Female,PCRWNV,NEGATIVE,0,-87.61615,41.471767,Culex,115,7/11/2005,28,2005,162028,200528
5  118 121,1620,SOUTH CHICAGO HEIGHTS,60411,COOK,GRAVID TRAP,27,Female,PCRWNV,POSITIVE,1,-87.61615,41.471767,Culex,121,7/14/2005,28,2005,162028,200528
5  118 132,1620,SOUTH CHICAGO HEIGHTS,60411,COOK,GRAVID TRAP,37,Female,PCRWNV,NEGATIVE,0,-87.61615,41.471767,Culex,132,7/14/2005,28,2005,162028,200528
5  118 137,1620,SOUTH CHICAGO HEIGHTS,60411,COOK,GRAVID TRAP,29,Female,PCRWNV,NEGATIVE,0,-87.61615,41.471767,Culex,137,7/21/2005,29,2005,162029,200529
5  118 146,1620,SOUTH CHICAGO HEIGHTS,60411,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.61615,41.471767,Culex,146,7/25/2005,30,2005,162030,200530
5  118 147,1620,SOUTH CHICAGO HEIGHTS,60411,COOK,GRAVID TRAP,42,Female,RAMP WNV,NEGATIVE,0,-87.61615,41.471767,Culex,147,7/25/2005,30,2005,162030,200530
5  118 161,1620,SOUTH CHICAGO HEIGHTS,60411,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.61615,41.471767,Culex,161,7/29/2005,30,2005,162030,200530
5  118 171,1620,SOUTH CHICAGO HEIGHTS,60411,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.61615,41.471767,Culex,171,8/1/2005,31,2005,162031,200531
5  118 172,1620,SOUTH CHICAGO HEIGHTS,60411,COOK,GRAVID TRAP,50,Female,RAMP WNV,POSITIVE,1,-87.61615,41.471767,Culex,172,8/1/2005,31,2005,162031,200531
5  118 185,1620,SOUTH CHICAGO HEIGHTS,60411,COOK,GRAVID TRAP,50,Female,RAMP WNV,POSITIVE,1,-87.61615,41.471767,Culex,185,8/4/2005,31,2005,162031,200531
5  118 198,1620,SOUTH CHICAGO HEIGHTS,60411,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.61615,41.471767,Culex,198,8/12/2005,32,2005,162032,200532
5  118 210,1620,SOUTH CHICAGO HEIGHTS,60411,COOK,GRAVID TRAP,50,Female,RAMP WNV,POSITIVE,1,-87.61615,41.471767,Culex,210,8/15/2005,33,2005,162033,200533
5  118 215,1620,SOUTH CHICAGO HEIGHTS,60411,COOK,GRAVID TRAP,11,Female,RAMP WNV,NEGATIVE,0,-87.61615,41.471767,Culex,215,8/18/2005,33,2005,162033,200533
5  118 229,1620,SOUTH CHICAGO HEIGHTS,60411,COOK,GRAVID TRAP,45,Female,RAMP WNV,NEGATIVE,0,-87.61615,41.471767,Culex,229,8/22/2005,34,2005,162034,200534
5  118 232,1620,SOUTH CHICAGO HEIGHTS,60411,COOK,GRAVID TRAP,36,Female,RAMP WNV,POSITIVE,1,-87.61615,41.471767,Culex,232,8/25/2005,34,2005,162034,200534
5  118 239,1620,SOUTH CHICAGO HEIGHTS,60411,COOK,NEW JERSEY LIGHT TRAP,27,Female,RAMP WNV,NEGATIVE,0,-87.61615,41.471767,Culex,239,8/29/2005,35,2005,162035,200535
5  118 242,1620,SOUTH CHICAGO HEIGHTS,60411,COOK,GRAVID TRAP,50,Female,RAMP WNV,POSITIVE,1,-87.61615,41.471767,Culex,242,8/29/2005,35,2005,162035,200535
5  118 255,1620,SOUTH CHICAGO HEIGHTS,60411,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.61615,41.471767,Culex,255,9/2/2005,35,2005,162035,200535
5  118 267,1620,SOUTH CHICAGO HEIGHTS,60411,COOK,GRAVID TRAP,49,Female,RAMP WNV,NEGATIVE,0,-87.61615,41.471767,Culex,267,9/6/2005,36,2005,162036,200536
5  118 269,1620,SOUTH CHICAGO HEIGHTS,60411,COOK,GRAVID TRAP,18,Female,RAMP WNV,NEGATIVE,0,-87.61615,41.471767,Culex,269,9/6/2005,36,2005,162036,200536
5  118 275,1620,SOUTH CHICAGO HEIGHTS,60411,COOK,NEW JERSEY LIGHT TRAP,42,Female,RAMP WNV,NEGATIVE,0,-87.61615,41.471767,Culex,275,9/6/2005,36,2005,162036,200536
5  118 283,1620,SOUTH CHICAGO HEIGHTS,60411,COOK,OTHER,36,Female,RAMP WNV,POSITIVE,1,-87.61615,41.471767,Culex,283,9/9/2005,36,2005,162036,200536
5  118 291,1620,SOUTH CHICAGO HEIGHTS,60411,COOK,OTHER,31,Female,RAMP WNV,POSITIVE,1,-87.61615,41.471767,Culex,291,9/12/2005,37,2005,162037,200537
5  118 293,1620,SOUTH CHICAGO HEIGHTS,60411,COOK,GRAVID TRAP,50,Female,RAMP WNV,POSITIVE,1,-87.61615,41.471767,Culex,293,9/12/2005,37,2005,162037,200537
5  118 300,1620,SOUTH CHICAGO HEIGHTS,60411,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.61615,41.471767,Culex,300,9/15/2005,37,2005,162037,200537
5  118 305,1620,SOUTH CHICAGO HEIGHTS,60411,COOK,OTHER,29,Female,RAMP WNV,NEGATIVE,0,-87.61615,41.471767,Culex,305,9/20/2005,38,2005,162038,200538
5  9   5-269,2220,CHICAGO,60619,COOK,GRAVID TRAP,13,Female,PCRWNV,POSITIVE,1,-87.614357,41.725195,Culex,5-269,7/22/2005,29,2005,222029,200529
5  9   5-375,2220,CHICAGO,60619,COOK,GRAVID TRAP,1,Female,PCRWNV,NEGATIVE,0,-87.614357,41.725195,Culex,5-375,7/29/2005,30,2005,222030,200530
5  9   5-492,2220,CHICAGO,60619,COOK,GRAVID TRAP,10,Female,PCRWNV,NEGATIVE,0,-87.614357,41.725195,Culex,5-492,8/12/2005,32,2005,222032,200532
5  9   5-832,2220,CHICAGO,60619,COOK,GRAVID TRAP,12,Female,PCRWNV,NEGATIVE,0,-87.614357,41.725195,Culex,5-832,9/23/2005,38,2005,222038,200538
5  9   5-271,2197,CHICAGO,60619,COOK,GRAVID TRAP,10,Female,PCRWNV,NEGATIVE,0,-87.613832,41.754687,Culex,5-271,7/22/2005,29,2005,219729,200529
5  9   5-317,2197,CHICAGO,60619,COOK,GRAVID TRAP,1,Male,PCRWNV,NEGATIVE,0,-87.613832,41.754687,Culex,5-317,7/22/2005,29,2005,219729,200529
5  9   5-431,2197,CHICAGO,60619,COOK,GRAVID TRAP,12,Female,PCRWNV,NEGATIVE,0,-87.613832,41.754687,Culex,5-431,8/5/2005,31,2005,219731,200531
5  9   5-484,2197,CHICAGO,60619,COOK,GRAVID TRAP,29,Female,PCRWNV,NEGATIVE,0,-87.613832,41.754687,Culex,5-484,8/12/2005,32,2005,219732,200532
5  9   5-557,2197,CHICAGO,60619,COOK,GRAVID TRAP,14,Female,PCRWNV,NEGATIVE,0,-87.613832,41.754687,Culex,5-557,8/19/2005,33,2005,219733,200533
5  9   5-593,2197,CHICAGO,60619,COOK,GRAVID TRAP,1,Female,PCRWNV,NEGATIVE,0,-87.613832,41.754687,Culex,5-593,8/26/2005,34,2005,219734,200534
5  9   5-658,2197,CHICAGO,60619,COOK,GRAVID TRAP,20,Female,PCRWNV,NEGATIVE,0,-87.613832,41.754687,Culex,5-658,9/2/2005,35,2005,219735,200535
5  9   5-771,2197,CHICAGO,60619,COOK,GRAVID TRAP,25,Female,PCRWNV,NEGATIVE,0,-87.613832,41.754687,Culex,5-771,9/16/2005,37,2005,219737,200537
5  9   5-415,2716,CHICAGO,60611,COOK,GRAVID TRAP,29,Female,PCRWNV,NEGATIVE,0,-87.609853,41.892018,Culex,5-415,8/5/2005,31,2005,271631,200531
5  9   5-587,2716,CHICAGO,60611,COOK,GRAVID TRAP,12,Female,PCRWNV,NEGATIVE,0,-87.609853,41.892018,Culex,5-587,8/26/2005,34,2005,271634,200534
5  9   5-706,2716,CHICAGO,60611,COOK,GRAVID TRAP,26,Female,PCRWNV,NEGATIVE,0,-87.609853,41.892018,Culex,5-706,9/9/2005,36,2005,271636,200536
5  9   5-812,2716,CHICAGO,60611,COOK,GRAVID TRAP,10,Female,PCRWNV,NEGATIVE,0,-87.609853,41.892018,Culex,5-812,9/23/2005,38,2005,271638,200538
5  9   5-853,2716,CHICAGO,60611,COOK,GRAVID TRAP,1,Female,PCRWNV,NEGATIVE,0,-87.609853,41.892018,Culex,5-853,9/30/2005,39,2005,271639,200539
5  118 13,2538,STEGER,60475,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.606271,41.484844,Culex,13,5/26/2005,21,2005,253821,200521
5  118 14,2538,STEGER,60475,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.606271,41.484844,Culex,14,5/26/2005,21,2005,253821,200521
5  118 28,2538,STEGER,60475,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.606271,41.484844,Culex,28,6/6/2005,23,2005,253823,200523
5  118 29,2538,STEGER,60475,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.606271,41.484844,Culex,29,6/6/2005,23,2005,253823,200523
5  118 30,2538,STEGER,60475,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.606271,41.484844,Culex,30,6/6/2005,23,2005,253823,200523
5  118 31,2538,STEGER,60475,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.606271,41.484844,Culex,31,6/9/2005,23,2005,253823,200523
5  118 32,2538,STEGER,60475,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.606271,41.484844,Culex,32,6/9/2005,23,2005,253823,200523
5  118 33,2538,STEGER,60475,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.606271,41.484844,Culex,33,6/9/2005,23,2005,253823,200523
5  118 42,2538,STEGER,60475,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.606271,41.484844,Culex,42,6/13/2005,24,2005,253824,200524
5  118 47,2538,STEGER,60475,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.606271,41.484844,Culex,47,6/16/2005,24,2005,253824,200524
5  118 64,2538,STEGER,60475,COOK,GRAVID TRAP,36,Female,RAMP WNV,NEGATIVE,0,-87.606271,41.484844,Culex,64,6/20/2005,25,2005,253825,200525
5  118 65,2538,STEGER,60475,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.606271,41.484844,Culex,65,6/23/2005,25,2005,253825,200525
5  118 66,2538,STEGER,60475,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.606271,41.484844,Culex,66,6/23/2005,25,2005,253825,200525
5  118 72,2538,STEGER,60475,COOK,GRAVID TRAP,25,Female,RAMP WNV,NEGATIVE,0,-87.606271,41.484844,Culex,72,6/23/2005,25,2005,253825,200525
5  118 81,2538,STEGER,60475,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.606271,41.484844,Culex,81,6/29/2005,26,2005,253826,200526
5  118 84,2538,STEGER,60475,COOK,GRAVID TRAP,37,Female,RAMP WNV,NEGATIVE,0,-87.606271,41.484844,Culex,84,7/1/2005,26,2005,253826,200526
5  118 92,2538,STEGER,60475,COOK,GRAVID TRAP,26,Female,RAMP WNV,NEGATIVE,0,-87.606271,41.484844,Culex,92,7/5/2005,27,2005,253827,200527
5  118 105,2538,STEGER,60475,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.606271,41.484844,Culex,105,7/8/2005,27,2005,253827,200527
5  118 117,2538,STEGER,60475,COOK,GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,-87.606271,41.484844,Culex,117,7/14/2005,28,2005,253828,200528
5  118 118,2538,STEGER,60475,COOK,GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,-87.606271,41.484844,Culex,118,7/14/2005,28,2005,253828,200528
5  118 119,2538,STEGER,60475,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.606271,41.484844,Culex,119,7/14/2005,28,2005,253828,200528
5  118 120,2538,STEGER,60475,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.606271,41.484844,Culex,120,7/14/2005,28,2005,253828,200528
5  118 136,2538,STEGER,60475,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.606271,41.484844,Culex,136,7/21/2005,29,2005,253829,200529
5  118 148,2538,STEGER,60475,COOK,GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,-87.606271,41.484844,Culex,148,7/25/2005,30,2005,253830,200530
5  118 162,2538,STEGER,60475,COOK,GRAVID TRAP,43,Female,RAMP WNV,NEGATIVE,0,-87.606271,41.484844,Culex,162,7/29/2005,30,2005,253830,200530
5  118 173,2538,STEGER,60475,COOK,GRAVID TRAP,50,Female,RAMP WNV,POSITIVE,1,-87.606271,41.484844,Culex,173,8/1/2005,31,2005,253831,200531
5  118 186,2538,STEGER,60475,COOK,GRAVID TRAP,50,Female,RAMP WNV,POSITIVE,1,-87.606271,41.484844,Culex,186,8/4/2005,31,2005,253831,200531
5  118 187,2538,STEGER,60475,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.606271,41.484844,Culex,187,8/4/2005,31,2005,253831,200531
5  118 195,2538,STEGER,60475,COOK,GRAVID TRAP,50,Female,RAMP WNV,POSITIVE,1,-87.606271,41.484844,Culex,195,8/8/2005,32,2005,253832,200532
5  118 197,2538,STEGER,60475,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.606271,41.484844,Culex,197,8/12/2005,32,2005,253832,200532
5  118 208,2538,STEGER,60475,COOK,GRAVID TRAP,50,Female,RAMP WNV,POSITIVE,1,-87.606271,41.484844,Culex,208,8/15/2005,33,2005,253833,200533
5  118 209,2538,STEGER,60475,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.606271,41.484844,Culex,209,8/15/2005,33,2005,253833,200533
5  118 213,2538,STEGER,60475,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.606271,41.484844,Culex,213,8/18/2005,33,2005,253833,200533
5  118 227,2538,STEGER,60475,COOK,GRAVID TRAP,50,Female,RAMP WNV,POSITIVE,1,-87.606271,41.484844,Culex,227,8/22/2005,34,2005,253834,200534
5  118 233,2538,STEGER,60475,COOK,GRAVID TRAP,36,Female,RAMP WNV,NEGATIVE,0,-87.606271,41.484844,Culex,233,8/25/2005,34,2005,253834,200534
5  118 240,2538,STEGER,60475,COOK,GRAVID TRAP,50,Female,RAMP WNV,POSITIVE,1,-87.606271,41.484844,Culex,240,8/29/2005,35,2005,253835,200535
5  118 241,2538,STEGER,60475,COOK,GRAVID TRAP,28,Female,RAMP WNV,NEGATIVE,0,-87.606271,41.484844,Culex,241,8/29/2005,35,2005,253835,200535
5  118 256,2538,STEGER,60475,COOK,GRAVID TRAP,50,Female,RAMP WNV,POSITIVE,1,-87.606271,41.484844,Culex,256,9/2/2005,35,2005,253835,200535
5  118 271,2538,STEGER,60475,COOK,GRAVID TRAP,21,Female,RAMP WNV,NEGATIVE,0,-87.606271,41.484844,Culex,271,9/6/2005,36,2005,253836,200536
5  118 277,2538,STEGER,60475,COOK,GRAVID TRAP,32,Female,RAMP WNV,POSITIVE,1,-87.606271,41.484844,Culex,277,9/9/2005,36,2005,253836,200536
5  118 292,2538,STEGER,60475,COOK,GRAVID TRAP,48,Female,RAMP WNV,NEGATIVE,0,-87.606271,41.484844,Culex,292,9/12/2005,37,2005,253837,200537
5  118 299,2538,STEGER,60475,COOK,GRAVID TRAP,48,Female,RAMP WNV,POSITIVE,1,-87.606271,41.484844,Culex,299,9/15/2005,37,2005,253837,200537
5  9   5-140,2190,CHICAGO,60637,COOK,GRAVID TRAP,12,Female,PCRWNV,NEGATIVE,0,-87.599871,41.773234,Culex,5-140,7/1/2005,26,2005,219026,200526
5  9   5-364,2190,CHICAGO,60637,COOK,GRAVID TRAP,11,Female,PCRWNV,NEGATIVE,0,-87.599871,41.773234,Culex,5-364,7/29/2005,30,2005,219030,200530
5  9   5-481,2190,CHICAGO,60637,COOK,GRAVID TRAP,15,Female,PCRWNV,NEGATIVE,0,-87.599871,41.773234,Culex,5-481,8/12/2005,32,2005,219032,200532
5  9   5-592,2190,CHICAGO,60637,COOK,GRAVID TRAP,17,Female,PCRWNV,POSITIVE,1,-87.599871,41.773234,Culex,5-592,8/26/2005,34,2005,219034,200534
5  9   5-773,2190,CHICAGO,60637,COOK,GRAVID TRAP,20,Female,PCRWNV,NEGATIVE,0,-87.599871,41.773234,Culex,5-773,9/16/2005,37,2005,219037,200537
5  9   5-819,2190,CHICAGO,60637,COOK,GRAVID TRAP,14,Female,PCRWNV,NEGATIVE,0,-87.599871,41.773234,Culex,5-819,9/23/2005,38,2005,219038,200538
5  9   5-173,2191,CHICAGO,60614,COOK,GRAVID TRAP,11,Female,PCRWNV,NEGATIVE,0,-87.590754,41.810255,Culex,5-173,7/8/2005,27,2005,219127,200527
5  9   5-429,2191,CHICAGO,60614,COOK,GRAVID TRAP,1,Female,PCRWNV,NEGATIVE,0,-87.590754,41.810255,Culex,5-429,8/5/2005,31,2005,219131,200531
5  9   5-430,2191,CHICAGO,60614,COOK,GRAVID TRAP,12,Female,PCRWNV,NEGATIVE,0,-87.590754,41.810255,Culex,5-430,8/5/2005,31,2005,219131,200531
5  9   5-482,2191,CHICAGO,60614,COOK,GRAVID TRAP,11,Female,PCRWNV,NEGATIVE,0,-87.590754,41.810255,Culex,5-482,8/12/2005,32,2005,219132,200532
5  9   5-556,2191,CHICAGO,60614,COOK,GRAVID TRAP,1,Female,PCRWNV,NEGATIVE,0,-87.590754,41.810255,Culex,5-556,8/19/2005,33,2005,219133,200533
5  9   5-657,2191,CHICAGO,60614,COOK,GRAVID TRAP,28,Female,PCRWNV,POSITIVE,1,-87.590754,41.810255,Culex,5-657,9/2/2005,35,2005,219135,200535
5  9   5-772,2191,CHICAGO,60614,COOK,GRAVID TRAP,14,Female,PCRWNV,NEGATIVE,0,-87.590754,41.810255,Culex,5-772,9/16/2005,37,2005,219137,200537
5  9   5-211,2234,CHICAGO,60633,COOK,OTHER,1,Female,PCRWNV,NEGATIVE,0,-87.589596,41.662725,Culex,5-211,7/16/2005,28,2005,223428,200528
5  9   5-446,2234,CHICAGO,60633,COOK,OTHER,10,Female,PCRWNV,NEGATIVE,0,-87.589596,41.662725,Culex,5-446,8/5/2005,31,2005,223431,200531
5  9   5-502,2234,CHICAGO,60633,COOK,OTHER,1,Female,PCRWNV,NEGATIVE,0,-87.589596,41.662725,Culex,5-502,8/12/2005,32,2005,223432,200532
5  9   5-602,2234,CHICAGO,60633,COOK,OTHER,2,Female,PCRWNV,NEGATIVE,0,-87.589596,41.662725,Culex,5-602,8/26/2005,34,2005,223434,200534
5  9   5-603,2234,CHICAGO,60633,COOK,OTHER,10,Female,PCRWNV,NEGATIVE,0,-87.589596,41.662725,Culex,5-603,8/26/2005,34,2005,223434,200534
5  9   5-727,2234,CHICAGO,60633,COOK,OTHER,50,Female,PCRWNV,NEGATIVE,0,-87.589596,41.662725,Culex,5-727,9/9/2005,36,2005,223436,200536
5  9   5-728,2234,CHICAGO,60633,COOK,OTHER,14,Female,PCRWNV,NEGATIVE,0,-87.589596,41.662725,Culex,5-728,9/9/2005,36,2005,223436,200536
5  9   5-729,2234,CHICAGO,60633,COOK,OTHER,27,Female,PCRWNV,NEGATIVE,0,-87.589596,41.662725,Culex,5-729,9/9/2005,36,2005,223436,200536
5  9   5-781,2234,CHICAGO,60633,COOK,OTHER,32,Female,PCRWNV,NEGATIVE,0,-87.589596,41.662725,Culex,5-781,9/16/2005,37,2005,223437,200537
5  9   5-838,2234,CHICAGO,60633,COOK,OTHER,2,Female,PCRWNV,NEGATIVE,0,-87.589596,41.662725,Culex,5-838,9/23/2005,38,2005,223438,200538
5  9   5-869,2234,CHICAGO,60633,COOK,OTHER,13,Female,PCRWNV,NEGATIVE,0,-87.589596,41.662725,Culex,5-869,9/30/2005,39,2005,223439,200539
5  9   5-873,2234,CHICAGO,60633,COOK,OTHER,42,Female,PCRWNV,NEGATIVE,0,-87.589596,41.662725,Culex,5-873,9/30/2005,39,2005,223439,200539
5  9   5-874,2234,CHICAGO,60633,COOK,OTHER,13,Female,PCRWNV,NEGATIVE,0,-87.589596,41.662725,Culex,5-874,9/30/2005,39,2005,223439,200539
5  9   5-70,2237,CHICAGO,60617,COOK,OTHER,1,Female,PCRWNV,NEGATIVE,0,-87.584837,41.710316,Culex,5-70,6/10/2005,23,2005,223723,200523
5  9   5-730,2237,CHICAGO,60617,COOK,OTHER,15,Female,PCRWNV,NEGATIVE,0,-87.584837,41.710316,Culex,5-730,9/9/2005,36,2005,223736,200536
5  9   5-872,2237,CHICAGO,60617,COOK,OTHER,13,Female,PCRWNV,NEGATIVE,0,-87.584837,41.710316,Culex,5-872,9/30/2005,39,2005,223739,200539
5  91  0503WCHD1,1266,NEW LENOX,60451,WILL,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.582798,41.307228,Culex,0503WCHD1,5/27/2005,21,2005,126621,200521
5  91  0503WCHD2,1266,NEW LENOX,60451,WILL,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.582798,41.307228,Culex,0503WCHD2,5/31/2005,22,2005,126622,200522
5  91  0503WCHD3,1266,NEW LENOX,60451,WILL,GRAVID TRAP,36,Female,VECWNV,NEGATIVE,0,-87.582798,41.307228,Culex,0503WCHD3,6/2/2005,22,2005,126622,200522
5  91  0503WCHD4,1266,NEW LENOX,60451,WILL,GRAVID TRAP,16,Female,VECWNV,NEGATIVE,0,-87.582798,41.307228,Culex,0503WCHD4,6/3/2005,22,2005,126622,200522
5  91  0503WCHD5,1266,NEW LENOX,60451,WILL,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.582798,41.307228,Culex,0503WCHD5,6/6/2005,23,2005,126623,200523
5  91  0503WCHD6,1266,NEW LENOX,60451,WILL,GRAVID TRAP,17,Female,VECWNV,NEGATIVE,0,-87.582798,41.307228,Culex,0503WCHD6,6/7/2005,23,2005,126623,200523
5  91  0503WCHD7,1266,NEW LENOX,60451,WILL,GRAVID TRAP,21,Female,VECWNV,NEGATIVE,0,-87.582798,41.307228,Culex,0503WCHD7,6/16/2005,24,2005,126624,200524
5  91  0503WCHD8,1266,NEW LENOX,60451,WILL,GRAVID TRAP,42,Female,VECWNV,NEGATIVE,0,-87.582798,41.307228,Culex,0503WCHD8,6/17/2005,24,2005,126624,200524
5  91  0503WCHD9,1266,NEW LENOX,60451,WILL,GRAVID TRAP,46,Female,VECWNV,NEGATIVE,0,-87.582798,41.307228,Culex,0503WCHD9,6/20/2005,25,2005,126625,200525
5  91  0503WCHD10,1266,NEW LENOX,60451,WILL,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.582798,41.307228,Culex,0503WCHD10,6/21/2005,25,2005,126625,200525
5  91  0503WCHD11,1266,NEW LENOX,60451,WILL,GRAVID TRAP,48,Female,VECWNV,NEGATIVE,0,-87.582798,41.307228,Culex,0503WCHD11,6/22/2005,25,2005,126625,200525
5  91  0503WCHD12,1266,NEW LENOX,60451,WILL,GRAVID TRAP,35,Female,VECWNV,NEGATIVE,0,-87.582798,41.307228,Culex,0503WCHD12,6/23/2005,25,2005,126625,200525
5  91  0503WCHD13,1266,NEW LENOX,60451,WILL,GRAVID TRAP,30,Female,VECWNV,NEGATIVE,0,-87.582798,41.307228,Culex,0503WCHD13,6/27/2005,26,2005,126626,200526
5  91  0503WCHD14,1266,NEW LENOX,60451,WILL,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.582798,41.307228,Culex,0503WCHD14,6/28/2005,26,2005,126626,200526
