OBJECTID,ORGANIZATION,LOCATEID,COLLECADDRES,COLLECCITY,COLLECZIP,COMP_ADDR,FIPSCOUNTY,JURISDNAME,TRAPTYPE,POOLSIZE,GENDER,TESTTYPE,RESULTTYPE,ISPOS,TESTDATE,GENUS,SPECIES,LL_Source,LOGITUDE,LATITUDE,COLLECSAMPLEID,COLLECDATE,WEEK_NEW,NUMTESTS,UniqueID
237795,CHICAGO HEALTH DEPT,T231,5887 NORTH RIDGE AVENUE,CHICAGO,60660,5887 NORTH RIDGE AVENUE_CHICAGO_60660,COOK,CHICAGO HEALTH DEPT,GRAVID TRAP,11,Female,PCRWNV,NEGATIVE,0,29-Aug-13,Culex,RESTUANS,IDPH,-87.668446,41.988827,37333,28-Aug-13,35,1,T231_37333
237796,CHICAGO HEALTH DEPT,T232,1722 NORTH ASHLAND AVENUE,CHICAGO,60622,1722 NORTH ASHLAND AVENUE_CHICAGO_60622,COOK,CHICAGO HEALTH DEPT,GRAVID TRAP,21,Female,PCRWNV,NEGATIVE,0,29-Aug-13,Culex,PIPIENS/RESTUANS,IDPH,-87.667783,41.912963,37328,27-Aug-13,35,1,T232_37328
237799,CHICAGO HEALTH DEPT,T233,7100 N HARLEM AVE,CHICAGO,60631,7100 N HARLEM AVE_CHICAGO_60631,COOK,CHICAGO HEALTH DEPT,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,29-Aug-13,Culex,PIPIENS/RESTUANS,IDPH,-87.806735,42.010253,37376,27-Aug-13,35,1,T233_37376
237802,CHICAGO HEALTH DEPT,T236,6239 N MCCLELLAN AVE,CHICAGO,60646,6239 N MCCLELLAN AVE_CHICAGO_60646,COOK,CHICAGO HEALTH DEPT,GRAVID TRAP,4,Female,PCRWNV,NEGATIVE,0,29-Aug-13,Culex,PIPIENS,IDPH,-87.770852,41.995042,37378,27-Aug-13,35,1,T236_37378
237803,CHICAGO HEALTH DEPT,T236,6239 N MCCLELLAN AVE,CHICAGO,60646,6239 N MCCLELLAN AVE_CHICAGO_60646,COOK,CHICAGO HEALTH DEPT,GRAVID TRAP,11,Female,PCRWNV,NEGATIVE,0,29-Aug-13,Culex,PIPIENS/RESTUANS,IDPH,-87.770852,41.995042,37379,27-Aug-13,35,1,T236_37379
237804,CHICAGO HEALTH DEPT,T236,6239 N MCCLELLAN AVE,CHICAGO,60646,6239 N MCCLELLAN AVE_CHICAGO_60646,COOK,CHICAGO HEALTH DEPT,GRAVID TRAP,2,Female,PCRWNV,NEGATIVE,0,29-Aug-13,Culex,RESTUANS,IDPH,-87.770852,41.995042,37380,27-Aug-13,35,1,T236_37380
237805,CHICAGO HEALTH DEPT,T900,10000 W OHARE AIRPORT,CHICAGO,60666,10000 W OHARE AIRPORT_CHICAGO_60666,COOK,CHICAGO HEALTH DEPT,GRAVID TRAP,3,Female,PCRWNV,NEGATIVE,0,29-Aug-13,Culex,PIPIENS,GISSA,-87.89703,41.96849,37381,28-Aug-13,35,1,T900_37381
237807,CHICAGO HEALTH DEPT,T904,10000 W OHARE,CHICAGO,60666,10000 W OHARE_CHICAGO_60666,COOK,CHICAGO HEALTH DEPT,GRAVID TRAP,11,Female,PCRWNV,NEGATIVE,0,29-Aug-13,Culex,PIPIENS,GISSA,-87.89703,41.96849,37385,28-Aug-13,35,1,T904_37385
237811,CHICAGO HEALTH DEPT,T906,10000 W OHARE AIRPORT,CHICAGO,60666,10000 W OHARE AIRPORT_CHICAGO_60666,COOK,CHICAGO HEALTH DEPT,GRAVID TRAP,12,Female,PCRWNV,NEGATIVE,0,29-Aug-13,Culex,PIPIENS,GISSA,-87.89703,41.96849,37389,28-Aug-13,35,1,T906_37389
237812,CHICAGO HEALTH DEPT,T906,10000 W OHARE AIRPORT,CHICAGO,60666,10000 W OHARE AIRPORT_CHICAGO_60666,COOK,CHICAGO HEALTH DEPT,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,29-Aug-13,Culex,PIPIENS/RESTUANS,GISSA,-87.89703,41.96849,37390,28-Aug-13,35,1,T906_37390
237813,CHICAGO HEALTH DEPT,T906,10000 W OHARE AIRPORT,CHICAGO,60666,10000 W OHARE AIRPORT_CHICAGO_60666,COOK,CHICAGO HEALTH DEPT,GRAVID TRAP,5,Female,PCRWNV,NEGATIVE,0,29-Aug-13,Culex,PIPIENS/RESTUANS,GISSA,-87.89703,41.96849,37391,28-Aug-13,35,1,T906_37391
237820,CHICAGO HEALTH DEPT,T916,10000 W OHARE AIRPORT,CHICAGO,60666,10000 W OHARE AIRPORT_CHICAGO_60666,COOK,CHICAGO HEALTH DEPT,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,29-Aug-13,Culex,PIPIENS/RESTUANS,GISSA,-87.89703,41.96849,37398,28-Aug-13,35,1,T916_37398
237822,CHICAGO HEALTH DEPT,T916,10000 W OHARE AIRPORT,CHICAGO,60666,10000 W OHARE AIRPORT_CHICAGO_60666,COOK,CHICAGO HEALTH DEPT,GRAVID TRAP,18,Female,PCRWNV,NEGATIVE,0,29-Aug-13,Culex,PIPIENS/RESTUANS,GISSA,-87.89703,41.96849,37400,28-Aug-13,35,1,T916_37400
237823,CHICAGO HEALTH DEPT,T916,10000 W OHARE AIRPORT,CHICAGO,60666,10000 W OHARE AIRPORT_CHICAGO_60666,COOK,CHICAGO HEALTH DEPT,GRAVID TRAP,13,Female,PCRWNV,NEGATIVE,0,29-Aug-13,Culex,RESTUANS,GISSA,-87.89703,41.96849,37402,28-Aug-13,35,1,T916_37402
237824,CHICAGO HEALTH DEPT,T923,1000 W OHARE,AMF OHARE,60666,1000 W OHARE_AMF OHARE_60666,COOK,CHICAGO HEALTH DEPT,GRAVID TRAP,29,Female,PCRWNV,NEGATIVE,0,29-Aug-13,Culex,PIPIENS/RESTUANS,none,0,0,37403,28-Aug-13,35,1,T923_37403
237825,CHICAGO HEALTH DEPT,T924,1000 W OHARE,AMF OHARE,60666,1000 W OHARE_AMF OHARE_60666,COOK,CHICAGO HEALTH DEPT,GRAVID TRAP,27,Female,PCRWNV,NEGATIVE,0,29-Aug-13,Culex,PIPIENS/RESTUANS,none,0,0,37382,28-Aug-13,35,1,T924_37382
236199,KENDALL COUNTY HEALTH DEPT,TRAP 1,811 W. JOHN STREET,YORKVILLE,60560,811 W. JOHN STREET_YORKVILLE_60560,KENDALL,KENDALL COUNTY HEALTH DEPT,GRAVID TRAP,26,Female,RAMP WNV,NEGATIVE,0,27-Aug-13,Culex,SP,IDPH,-88.463232,41.65886,034,26-Aug-13,35,1,TRAP 1_034
238475,WILL COUNTY HEALTH DEPT,TRAP 33,16640 W. HILLSIDE COURT,LOCKPORT,60441,16640 W. HILLSIDE COURT_LOCKPORT_60441,WILL,WILL COUNTY HEALTH DEPT,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,3-Sep-13,Culex,SPP,IDPH,-88.01362,41.36885,1333WCHD27,29-Aug-13,35,1,TRAP 33_1333WCHD27
236367,KENDALL COUNTY HEALTH DEPT,TRAP 9,02-01-200-001,MONTGOMERY,60538,02-01-200-001_MONTGOMERY_60538,KENDALL,KENDALL COUNTY HEALTH DEPT,GRAVID TRAP,13,Female,RAMP WNV,NEGATIVE,0,27-Aug-13,Culex,SP,GISSA,-999,-999,035,26-Aug-13,35,1,TRAP 9_035
236418,Clarke Mosquito Control,W442,POLICE STATION,WOOD DALE,60191,POLICE STATION_WOOD DALE_60191,DUPAGE,DUPAGE COUNTY HEALTH DEPT,GRAVID TRAP,5,Female,RAMP WNV,NEGATIVE,0,27-Aug-13,Culex,PIPIENS/RESTUANS,GISSA,-87.97927,41.96472,013-0778,27-Aug-13,35,1,W442_013-0778
238470,WILL COUNTY HEALTH DEPT,WCHD1,501 ELLA,JOLIET,60433,501 ELLA_JOLIET_60433,WILL,WILL COUNTY HEALTH DEPT,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,3-Sep-13,Culex,SPP,IDPH,-88.04039,41.30351,1301WCHD9,29-Aug-13,35,1,WCHD1_1301WCHD9
238493,WILL COUNTY HEALTH DEPT,WCHD10,1201 DOUGLAS,CRETE,60417,1201 DOUGLAS_CRETE_60417,WILL,WILL COUNTY HEALTH DEPT,GRAVID TRAP,10,Female,RAMP WNV,NEGATIVE,0,3-Sep-13,Culex,SPP,IDPH,-87.616758,41.433593,1310WCHD24,28-Aug-13,35,1,WCHD10_1310WCHD24
238494,WILL COUNTY HEALTH DEPT,WCHD10,1201 DOUGLAS,CRETE,60417,1201 DOUGLAS_CRETE_60417,WILL,WILL COUNTY HEALTH DEPT,GRAVID TRAP,20,Female,RAMP WNV,NEGATIVE,0,3-Sep-13,Culex,SPP,IDPH,-87.616758,41.433593,1310WCHD25,31-Aug-13,35,1,WCHD10_1310WCHD25
238452,WILL COUNTY HEALTH DEPT,WCHD11,11559 191ST,MOKENA,60448,11559 191ST_MOKENA_60448,WILL,WILL COUNTY HEALTH DEPT,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,4-Sep-13,Culex,SPP,IDPH,-87.883601,41.533476,1311WCHD20,30-Aug-13,35,1,WCHD11_1311WCHD20
238479,WILL COUNTY HEALTH DEPT,WCHD17,425 TROUT FARM ROAD,BOLINGBROOK,60440,425 TROUT FARM ROAD_BOLINGBROOK_60440,WILL,WILL COUNTY HEALTH DEPT,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,4-Sep-13,Culex,SPP,IDPH,-88.083411,41.700193,1317WCHD23,27-Aug-13,35,1,WCHD17_1317WCHD23
238480,WILL COUNTY HEALTH DEPT,WCHD17,425 TROUT FARM ROAD,BOLINGBROOK,60440,425 TROUT FARM ROAD_BOLINGBROOK_60440,WILL,WILL COUNTY HEALTH DEPT,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,4-Sep-13,Culex,SPP,IDPH,-88.083411,41.700193,1317WCHD24,30-Aug-13,35,1,WCHD17_1317WCHD24
238446,WILL COUNTY HEALTH DEPT,WCHD24,8122 W SAUK TRAIL ROAD,FRANKFORT,60423,8122 W SAUK TRAIL ROAD_FRANKFORT_60423,WILL,WILL COUNTY HEALTH DEPT,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,3-Sep-13,Culex,SPP,IDPH,-87.81483,41.488883,1324WCHD21,27-Aug-13,35,1,WCHD24_1324WCHD21
238447,WILL COUNTY HEALTH DEPT,WCHD24,8122 W SAUK TRAIL ROAD,FRANKFORT,60423,8122 W SAUK TRAIL ROAD_FRANKFORT_60423,WILL,WILL COUNTY HEALTH DEPT,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,4-Aug-13,Culex,SPP,IDPH,-87.81483,41.488883,1324WCHD22,30-Aug-13,35,1,WCHD24_1324WCHD22
238440,WILL COUNTY HEALTH DEPT,WCHD27,44 TOWN CENTER,PARK FOREST,60466,44 TOWN CENTER_PARK FOREST_60466,WILL,WILL COUNTY HEALTH DEPT,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,3-Sep-13,Culex,SPP,IDPH,-87.68861,41.44869,1327WCHD17,26-Aug-13,35,1,WCHD27_1327WCHD17
238466,WILL COUNTY HEALTH DEPT,WCHD3,339 W. HAVEN,NEW LENOX,60451,339 W. HAVEN_NEW LENOX_60451,WILL,WILL COUNTY HEALTH DEPT,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,2-Sep-13,Culex,SPP,IDPH,-87.58277,41.30723,1303WCHD8,26-Aug-13,35,1,WCHD3_1303WCHD8
238498,WILL COUNTY HEALTH DEPT,WCHD31,RT. 59,JOLIET,60431,RT. 59_JOLIET_60431,WILL,WILL COUNTY HEALTH DEPT,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,3-Sep-13,Culex,SPP,IDPH,-88.1991,41.50903,1331WCHD17,26-Aug-13,35,1,WCHD31_1331WCHD17
239474,WILL COUNTY HEALTH DEPT,WCHD31,RT. 59,JOLIET,60431,RT. 59_JOLIET_60431,WILL,WILL COUNTY HEALTH DEPT,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,3-Sep-13,Culex,SPP,IDPH,-88.1991,41.50903,1331WCHD18,29-Aug-13,35,1,WCHD31_1331WCHD18
238499,WILL COUNTY HEALTH DEPT,WCHD31,RT. 59,JOLIET,60431,RT. 59_JOLIET_60431,WILL,WILL COUNTY HEALTH DEPT,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,3-Sep-13,Culex,SPP,IDPH,-88.1991,41.50903,13WCHD18,29-Aug-13,35,1,WCHD31_13WCHD18
236583,Desplaines Valley MAD,we,Roosevelt & Oakridge,HILLSIDE,60162,Roosevelt & Oakridge_HILLSIDE_60162,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,10-Sep-13,Culex,PIPIENS/RESTUANS,IDPH,-87.88832,41.85585,dv1649,25-Aug-13,35,2,we_dv1649
238055,IDPH,WILL 03,WEHRLI AND E. 87TH STREET,BOLINGBROOK,60440,WEHRLI AND E. 87TH STREET_BOLINGBROOK_60440,WILL,WILL COUNTY HEALTH DEPT,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,4-Sep-13,Culex,PIPIENS/RESTUANS,GISSA,-88.07615,41.70222,405,29-Aug-13,35,1,WILL 03_405
238573,KANE COUNTY HEALTH DEPT,WNV-2013-002,1635 SCHEFFER ROAD,AURORA,60505,1635 SCHEFFER ROAD_AURORA_60505,KANE,KANE COUNTY HEALTH DEPT,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,4-Sep-13,Culex,PIPIENS,GISSA,-88.2761,41.7778,201302502,29-Aug-13,35,1,WNV-2013-002_201302502
238574,KANE COUNTY HEALTH DEPT,WNV-2013-003,47W984 ROUTE 30,BIG ROCK,60511,47W984 ROUTE 30_BIG ROCK_60511,KANE,KANE COUNTY HEALTH DEPT,GRAVID TRAP,47,Female,RAMP WNV,NEGATIVE,0,4-Sep-13,Culex,PIPIENS,GISSA,-88.5458,41.7642,201302203,29-Aug-13,35,1,WNV-2013-003_201302203
238576,KANE COUNTY HEALTH DEPT,WNV-2013-004,WILSON STREET & KIRK ROAD,BATAVIA,60510,WILSON STREET & KIRK ROAD_BATAVIA_60510,KANE,KANE COUNTY HEALTH DEPT,GRAVID TRAP,30,Female,RAMP WNV,NEGATIVE,0,4-Sep-13,Culex,PIPIENS,GISSA,-88.2788,41.8538,201300804,29-Aug-13,35,1,WNV-2013-004_201300804
238569,KANE COUNTY HEALTH DEPT,WNV-2013-006,500 FILLMORE,ELBURN,60119,500 FILLMORE_ELBURN_60119,KANE,KANE COUNTY HEALTH DEPT,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,28-Aug-13,Culex,PIPIENS,GISSA,-88.4737,41.887,201301506,26-Aug-13,35,1,WNV-2013-006_201301506
238575,KANE COUNTY HEALTH DEPT,WNV-2013-006,500 FILLMORE,ELBURN,60119,500 FILLMORE_ELBURN_60119,KANE,KANE COUNTY HEALTH DEPT,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,4-Sep-13,Culex,PIPIENS,GISSA,-88.4737,41.887,201301606,29-Aug-13,35,1,WNV-2013-006_201301606
238570,KANE COUNTY HEALTH DEPT,WNV-2013-007,RAYMOND DRIVE,GILBERTS,60136,RAYMOND DRIVE_GILBERTS_60136,KANE,KANE COUNTY HEALTH DEPT,GRAVID TRAP,22,Female,RAMP WNV,NEGATIVE,0,28-Aug-13,Culex,PIPIENS,GISSA,-999,-999,201300707,26-Aug-13,35,1,WNV-2013-007_201300707
238571,KANE COUNTY HEALTH DEPT,WNV-2013-009,BURLINGTON PARK,BURLINGTON,60109,BURLINGTON PARK_BURLINGTON_60109,KANE,KANE COUNTY HEALTH DEPT,GRAVID TRAP,43,Female,RAMP WNV,NEGATIVE,0,28-Aug-13,Culex,PIPIENS,GISSA,-88.5468,42.0473,201301609,26-Aug-13,35,1,WNV-2013-009_201301609
236566,Desplaines Valley MAD,ws,8261 Willow Springs Rd.,WILLOW SPRINGS,60480,8261 Willow Springs Rd._WILLOW SPRINGS_60480,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,10-Sep-13,Culex,PIPIENS/RESTUANS,IDPH,-87.88511,41.73975,dv1632,25-Aug-13,35,2,ws_dv1632
237875,Desplaines Valley MAD,ws,8261 Willow Springs Rd.,WILLOW SPRINGS,60480,8261 Willow Springs Rd._WILLOW SPRINGS_60480,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,10-Sep-13,Culex,PIPIENS/RESTUANS,IDPH,-87.88511,41.73975,dv1717,28-Aug-13,35,2,ws_dv1717
237895,Desplaines Valley MAD,ws,8261 Willow Springs Rd.,WILLOW SPRINGS,60480,8261 Willow Springs Rd._WILLOW SPRINGS_60480,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,49,Female,PCRWNV,NEGATIVE,0,10-Sep-13,Culex,PIPIENS/RESTUANS,IDPH,-87.88511,41.73975,dv1737,29-Aug-13,35,2,ws_dv1737
239180,COOK COUNTY HEALTH DEPT,1,177TH & 62 AVENUE,TINLEY PARK,60477,177TH & 62 AVENUE_TINLEY PARK_60477,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,10,Female,RAMP WNV,NEGATIVE,0,10-Sep-13,Culex,SP,GISSA,-87.76966,41.5698,1342,6-Sep-13,36,1,1_1342
238524,Reed Township MAD,02,24727 WEST AMENITY DRIVE,WILMINGTON,60481,24727 WEST AMENITY DRIVE_WILMINGTON_60481,WILL,WILL COUNTY HEALTH DEPT,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,6-Sep-13,Culex,PIPIENS,IDPH,-88.122952,41.171356,RT086,5-Sep-13,36,1,02_RT086
238525,Reed Township MAD,03,373 S. CEMETERY RD.,BRAIDWOOD,60408,373 S. CEMETERY RD._BRAIDWOOD_60408,WILL,WILL COUNTY HEALTH DEPT,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,6-Sep-13,Culex,PIPIENS,IDPH,-88.122602,41.150422,RT087,5-Sep-13,36,1,03_RT087
238526,Reed Township MAD,04,786 E. SMITH RD,GODLEY,60407,786 E. SMITH RD_GODLEY_60407,WILL,WILL COUNTY HEALTH DEPT,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,6-Sep-13,Culex,PIPIENS,IDPH,-88.140802,41.135103,RT088,5-Sep-13,36,1,04_RT088
237632,COOK COUNTY HEALTH DEPT,8,1421 MILWAUKEE,GLENVIEW,60025,1421 MILWAUKEE_GLENVIEW_60025,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,5-Sep-13,Culex,SP,GISSA,-87.864734,42.081525,1297,4-Sep-13,36,1,8_1297
237960,MCHENRY COUNTY HEALTH DEPT,17,1215 HILLCREST AVE.,FOX RIVER GROVE,60021,1215 HILLCREST AVE._FOX RIVER GROVE_60021,MCHENRY,MCHENRY COUNTY HEALTH DEPT,GRAVID TRAP,10,Female,RAMP WNV,NEGATIVE,0,6-Sep-13,Culex,SP,IDPH,-88.23534,42.19053,4372013,5-Sep-13,36,1,17_4372013
237959,MCHENRY COUNTY HEALTH DEPT,17,1215 HILLCREST AVE.,FOX RIVER GROVE,60021,1215 HILLCREST AVE._FOX RIVER GROVE_60021,MCHENRY,MCHENRY COUNTY HEALTH DEPT,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,6-Sep-13,Culex,SP,IDPH,-88.23534,42.19053,9152013,5-Sep-13,36,1,17_9152013
237961,MCHENRY COUNTY HEALTH DEPT,18,3510 BAY RD.,CRYSTAL LAKE,60012,3510 BAY RD._CRYSTAL LAKE_60012,MCHENRY,MCHENRY COUNTY HEALTH DEPT,GRAVID TRAP,1,Female,RAMP WNV,NEGATIVE,0,6-Sep-13,Culex,SP,IDPH,-88.29916,42.27934,4382013,5-Sep-13,36,1,18_4382013
239179,COOK COUNTY HEALTH DEPT,18,18111 PATRICK AVENUE,COUNTRY CLUB HILLS,60477,18111 PATRICK AVENUE_COUNTRY CLUB HILLS_60477,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,13,Female,RAMP WNV,NEGATIVE,0,10-Sep-13,Culex,SP,GISSA,-87.728181,41.561532,1341,6-Sep-13,36,1,18_1341
237962,MCHENRY COUNTY HEALTH DEPT,19,10317 FREEMAN ROAD,HEBRON,60034,10317 FREEMAN ROAD_HEBRON_60034,MCHENRY,MCHENRY COUNTY HEALTH DEPT,GRAVID TRAP,25,Female,RAMP WNV,NEGATIVE,0,6-Sep-13,Culex,SP,IDPH,-88.43285,42.47678,4392013,5-Sep-13,36,1,19_4392013
237963,MCHENRY COUNTY HEALTH DEPT,20,8214 RICHARDSON,SPRING GROVE,60081,8214 RICHARDSON_SPRING GROVE_60081,MCHENRY,MCHENRY COUNTY HEALTH DEPT,GRAVID TRAP,8,Female,RAMP WNV,NEGATIVE,0,6-Sep-13,Culex,SP,IDPH,-88.2358,42.44694,4402013,5-Sep-13,36,1,20_4402013
237964,MCHENRY COUNTY HEALTH DEPT,21,515 PLUM ST,LAKE IN THE HILL,60156,515 PLUM ST_LAKE IN THE HILL_60156,MCHENRY,MCHENRY COUNTY HEALTH DEPT,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,6-Sep-13,Culex,SP,IDPH,-88.31541,42.18941,4412013,5-Sep-13,36,1,21_4412013
237965,MCHENRY COUNTY HEALTH DEPT,21,515 PLUM ST,LAKE IN THE HILL,60156,515 PLUM ST_LAKE IN THE HILL_60156,MCHENRY,MCHENRY COUNTY HEALTH DEPT,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,6-Sep-13,Culex,SP,IDPH,-88.31541,42.18941,4422013,5-Sep-13,36,1,21_4422013
237967,MCHENRY COUNTY HEALTH DEPT,21,515 PLUM ST,LAKE IN THE HILL,60156,515 PLUM ST_LAKE IN THE HILL_60156,MCHENRY,MCHENRY COUNTY HEALTH DEPT,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,6-Sep-13,Culex,SP,IDPH,-88.31541,42.18941,4442013,5-Sep-13,36,1,21_4442013
237968,MCHENRY COUNTY HEALTH DEPT,21,515 PLUM ST,LAKE IN THE HILL,60156,515 PLUM ST_LAKE IN THE HILL_60156,MCHENRY,MCHENRY COUNTY HEALTH DEPT,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,6-Sep-13,Culex,SP,IDPH,-88.31541,42.18941,4452013,5-Sep-13,36,1,21_4452013
237971,MCHENRY COUNTY HEALTH DEPT,21,515 PLUM ST,LAKE IN THE HILL,60156,515 PLUM ST_LAKE IN THE HILL_60156,MCHENRY,MCHENRY COUNTY HEALTH DEPT,GRAVID TRAP,25,Female,RAMP WNV,NEGATIVE,0,6-Sep-13,Culex,SP,IDPH,-88.31541,42.18941,4482013,5-Sep-13,36,1,21_4482013
237972,MCHENRY COUNTY HEALTH DEPT,21,515 PLUM ST,LAKE IN THE HILL,60156,515 PLUM ST_LAKE IN THE HILL_60156,MCHENRY,MCHENRY COUNTY HEALTH DEPT,GRAVID TRAP,25,Female,RAMP WNV,NEGATIVE,0,6-Sep-13,Culex,SP,IDPH,-88.31541,42.18941,4532013,5-Sep-13,36,1,21_4532013
239176,COOK COUNTY HEALTH DEPT,21,15405 KENTON AVE,OAK FOREST,60452,15405 KENTON AVE_OAK FOREST_60452,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,21,Female,RAMP WNV,NEGATIVE,0,10-Sep-13,Culex,SP,GISSA,-87.731827,41.612517,1338,6-Sep-13,36,1,21_1338
237973,MCHENRY COUNTY HEALTH DEPT,22,4200 THOMPSON RD,WONDER LAKE,60097,4200 THOMPSON RD_WONDER LAKE_60097,MCHENRY,MCHENRY COUNTY HEALTH DEPT,GRAVID TRAP,15,Female,RAMP WNV,NEGATIVE,0,6-Sep-13,Culex,SP,IDPH,-88.38632,42.38654,4492013,5-Sep-13,36,1,22_4492013
237974,MCHENRY COUNTY HEALTH DEPT,23,801 W. BRINK ST.,HARVARD,60033,801 W. BRINK ST._HARVARD_60033,MCHENRY,MCHENRY COUNTY HEALTH DEPT,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,6-Sep-13,Culex,SP,IDPH,-88.62511,42.41502,4502013,5-Sep-13,36,1,23_4502013
237975,MCHENRY COUNTY HEALTH DEPT,23,801 W. BRINK ST.,HARVARD,60033,801 W. BRINK ST._HARVARD_60033,MCHENRY,MCHENRY COUNTY HEALTH DEPT,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,6-Sep-13,Culex,SP,IDPH,-88.62511,42.41502,4512013,5-Sep-13,36,1,23_4512013
237976,MCHENRY COUNTY HEALTH DEPT,23,801 W. BRINK ST.,HARVARD,60033,801 W. BRINK ST._HARVARD_60033,MCHENRY,MCHENRY COUNTY HEALTH DEPT,GRAVID TRAP,42,Female,RAMP WNV,NEGATIVE,0,6-Sep-13,Culex,SP,IDPH,-88.62511,42.41502,4522013,5-Sep-13,36,1,23_4522013
237958,MCHENRY COUNTY HEALTH DEPT,24,1415 N INDUSTRIAL DRIVE,MCHENRY,60050,1415 N INDUSTRIAL DRIVE_MCHENRY_60050,MCHENRY,MCHENRY COUNTY HEALTH DEPT,GRAVID TRAP,3,Female,RAMP WNV,NEGATIVE,0,6-Sep-13,Culex,SP,IDPH,-88.278436,42.349945,4352013,5-Sep-13,36,1,24_4352013
239181,COOK COUNTY HEALTH DEPT,24,6942 W 171 ST,TINLEY PARK,60477,6942 W 171 ST_TINLEY PARK_60477,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,26,Female,RAMP WNV,NEGATIVE,0,10-Sep-13,Culex,SP,IDPH,-87.790546,41.580589,1343,6-Sep-13,36,1,24_1343
239186,COOK COUNTY HEALTH DEPT,25,9809 W 98TH ST,CHICAGO RIDGE,60415,9809 W 98TH ST_CHICAGO RIDGE_60415,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,10-Sep-13,Culex,SP,IDPH,-87.790602,41.713899,1348,6-Sep-13,36,1,25_1348
237672,COOK COUNTY HEALTH DEPT,30,7921 W. 101ST STREET,PALOS HILLS,60465,7921 W. 101ST STREET_PALOS HILLS_60465,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,5-Sep-13,Culex,SP,GISSA,-87.815516,41.707639,1326,4-Sep-13,36,1,30_1326
239174,COOK COUNTY HEALTH DEPT,30,7921 W. 101ST STREET,PALOS HILLS,60465,7921 W. 101ST STREET_PALOS HILLS_60465,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,49,Female,RAMP WNV,NEGATIVE,0,10-Sep-13,Culex,SP,GISSA,-87.815516,41.707639,1336,6-Sep-13,36,1,30_1336
239184,COOK COUNTY HEALTH DEPT,31,11700 S. CICERO,ALSIP,60803,11700 S. CICERO_ALSIP_60803,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,10-Sep-13,Culex,SP,GISSA,-87.73936,41.678894,1346,6-Sep-13,36,1,31_1346
239177,COOK COUNTY HEALTH DEPT,32,18678 FOREST VIEW,LANSING,60438,18678 FOREST VIEW_LANSING_60438,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,24,Female,RAMP WNV,NEGATIVE,0,10-Sep-13,Culex,SP,GISSA,-87.582351,41.556542,1339,6-Sep-13,36,1,32_1339
